Type,Subtype,Indel_size,Repeat_MH_size,ID83A,ID83B,ID83C,ID83D,ID83E,ID83F,ID83G,ID83H,ID83I,ID83J,ID83K,ID83L,ID83M,ID83N,ID83O
INS,C,1,3,0.000104375429003682,0.000256666623830153,0.000394669545057695,3.65386542398483e-06,0,0.00689813737757504,0,0.000598058153901457,0.0069088507472884,1.63279274514316e-06,0.00317119972807518,8.99612328794319e-06,0.000582037375124571,0.000681969919096446,0.0212934612540994
INS,C,1,4,0.00140373010229095,0.00015684745512381,2.99133497173898e-05,0.000135437475695426,8.43656028266082e-06,0.00789195559220389,0.000208109079712813,0.00588936913525706,0.0289234744395371,5.3198677777635e-05,0.003280279220867,1.01471363450401e-06,0,0.000752653569943504,0.00644609986686191
INS,C,1,5+,0.00422453598985885,0.00119540405280141,1.88522892504039e-06,0.000154036702974796,9.22977072548292e-10,0.00234308710891023,0,0.00123227288716574,0.0343068600063271,1.91884504164186e-06,0.302237876142899,0,6.03409478172523e-05,0.00173789115023624,6.02017610873418e-09
INS,T,1,0,0.000502582431323049,0.00131236082554096,0.000202812357456423,0.00213748320624813,0.0026391970052041,0.0202678764611483,0.00683095103595406,0.00246935733540835,0.0146838422875312,0.0147733642905951,0.00605602211257184,0.0426383971236646,0.00343759233015589,0.0432446267455816,0.00577264163352083
INS,T,1,1,0,1.27906127689315e-09,0.0133748937319615,0,0.000839699119260668,0.0522085865959525,2.4669253597744e-05,0.00156752627112724,0.00068202623899424,0.00841468553915327,8.83057131431997e-06,0.000407001247731387,0.000392387135492598,0.00173154935979255,0.186317144298165
INS,T,1,2,0.000268616647313138,5.2412292284032e-11,0.0376561771659181,0.00121535825294814,5.75642734474968e-07,0.0517159428820014,0,0.00268918281082392,0.00299792781639567,1.40129846432482e-47,0.000457400686099307,0.00234320115814162,0,0.000775728210428497,0.116721726569813
INS,T,1,3,0.000657306750436059,0.000506075940090754,0.0255306972029808,5.55988706037169e-05,9.38161827408024e-06,0.0286353251338005,3.48627828869639e-05,0.001465600478727,0.00647645098460805,3.31748253665864e-05,0.0391555877169594,0.0123110899049789,0.000143054372156287,9.30968165630475e-05,0.0746480183051608
INS,T,1,4,0.00116335238004233,0.00605676141886074,0.0128360170079395,0.000260829803250331,1.76023771408296e-06,0.0054238907593404,0.000346197954818308,0.00893667714710924,0.072661832842247,0.00122051741246735,0.0648680629422071,0.0115222280765838,0.000456686125158585,0.00515236724123724,0.0692413053578423
INS,T,1,5+,0.00244934441918287,0.982550250291824,0.00134770334692567,0.00377362778512485,0.00103324686169049,0.00199685082888907,0.00234816485482238,0.0155238901199697,0.10884903651161,0.00129055042987649,0.328336639419488,0.000513377979195685,0.000567052527951263,0.114333553241542,0.0141324490180973
DEL,repeats,2,0,3.70586036751775e-06,6.25370379106733e-05,0.0295912615954876,0.000114730795082329,0.00699689792701975,0.00864388752728701,3.39298195925829e-05,0.00144923856278183,0.000275143077813027,0.0148510306328535,0.001166998640799,0.0284767129085958,0.0968792499601841,0.000261429422316724,0.0134694874771958
DEL,repeats,2,1,0.0015464749807144,2.96039537634086e-05,0.0213580772886053,0.00587689519853623,0.00755260843987912,0.0118102043913677,5.24731985570112e-05,0.0228422938648157,0.00378212503587964,9.79026377231218e-05,0.00133135929016154,0.0036871907782421,0.202907534986734,0.00560138842789456,0.0139110422574379
DEL,repeats,2,2,0.000955411420849615,0.000252562173688801,0.00212008864124073,0.0042956321569714,1.69208238795923e-33,0.0143471162766218,0.00148900566171506,0.00703444580747917,0.00271561456582276,0,0.00333847589892052,0.00239883015630767,0.0475774812698364,0.00208665531710722,0.0028989549539717
DEL,repeats,2,3,0.000857209864832029,6.74765371544694e-05,0,2.99182627350092e-05,0,0.00720715064555407,0.000366764710779535,0.00158578790828024,0.00118074826489069,0,0.00114262760743226,0,0.0112588432990015,5.69760709725065e-05,0.000452076307119569
DEL,repeats,2,4,0.000793099031941225,1.27700665922603e-06,0.00088953856669832,0.000373309584665571,0.000174434042099207,0.00333997332723811,9.77694982930188e-05,0.00178755656175781,0.000704487402918708,9.57822416707329e-05,0.00104065306879509,1.78056087997902e-05,0.003320598450955,0.000264055608453191,0.000638139941020199
DEL,repeats,2,5+,0,6.53824376306566e-10,0.0323683408275247,0,3.77268418986887e-06,6.11181841482042e-05,6.95180829790587e-09,0.00122665903555688,1.45628575864976e-08,3.96876487229747e-10,1.10853841839287e-08,0.0015906579628771,0.00119021824304255,2.31540377981787e-10,0.0126846236718423
DEL,repeats,3,0,5.65955663873297e-06,1.15676997518399e-05,0.0246953311748803,2.83655330963484e-05,0.0142638585157692,0.00106760214104725,0.000513587454788907,0.00259611045776566,0.000439862142745784,0.00145216027616698,0.000456017151186643,0.00537889679078944,0.00511562362546101,0.00146657036675606,0.00852847461588681
DEL,repeats,3,1,0.00197424617095709,0.000494181050245164,0.00100137733476004,0.0102816514037763,1.54035869450195e-05,2.08662822842598e-06,0.00394403189450031,0.00170893407735011,0.0518281676305924,9.91843197106368e-05,0.0258097702313011,5.1915916340285e-05,0.108172247642651,0.00446807776577771,0.00734358502874891
DEL,repeats,3,2,0.0012465148398777,0.000209132676038145,1.86843446135754e-05,0.00674087032750685,6.0964589438425e-05,0,0.000331751195772085,0.0024057401205539,0.00933423483162187,3.72046761185629e-05,0.00096674393076955,0.000325994441136572,0.0142719401139766,0.00154958629515022,0.000509728242582841
DEL,repeats,3,3,0.000221447229834624,6.51491554961936e-05,0.000320710475878758,0.00131621389623175,0.000255688537963579,2.2649774767558e-05,0.000101017568185853,0.00133367063644514,0.0042867310901223,8.14748518781784e-05,0.00111613172474108,3.53583445394179e-05,0.0037955250707455,0.000320829906304425,0.000404295902178989
DEL,repeats,3,4,0,1.25408783135939e-09,0.00811587797477841,0,5.64732420826886e-10,1.62571327066985e-09,9.24529225632317e-10,0.00031357883861007,7.63742946219281e-09,0,1.80814069272728e-09,0.000944332741652887,0.000528672948953606,8.68570674848777e-06,0.00286414167618521
DEL,repeats,3,5+,0,1.77245609578325e-09,0.0130790356267244,0,1.86966744530892e-09,2.30040615936522e-05,1.68788652737772e-05,0.000473782454416156,4.16341720210767e-09,1.01888559811414e-08,3.12308222394364e-09,0.00031552269839218,0.000446733461806641,2.5204799293439e-05,0.00375933440321687
DEL,repeats,4,0,2.63495949042181e-07,3.07716980472605e-05,0.0148378940997645,2.44796797596791e-05,0.00800467401742935,5.34270602377163e-05,0.00230454539356288,0.00122110904846068,0.000120622012645981,0.000573955661096429,0.000173884705386506,0.00535011453786865,0.00639639938250184,0.000197154395282269,0.00600622972087876
DEL,repeats,4,1,0.000880044961450039,9.29424574195797e-05,9.83979291872162e-05,0.00892667509266175,0.000321134150071885,0.000854177316941787,0.00249397741281427,0.00426007781912668,0.00767992370630984,0.00179923615732173,0.00242597485398237,3.48237262915063e-05,0.0602810974046588,5.03025404577784e-05,0.00190676440353855
DEL,repeats,4,2,0.000488324224209293,2.75352918244209e-11,0,5.60681497637461e-05,0,0,0.000514412969787711,0.000210261793592306,5.507351263077e-05,6.3684976854006e-06,9.863794548437e-06,3.42587995839358e-05,0.0121242770180106,0.00038839033622935,0
DEL,repeats,4,3,1.18430165679806e-08,3.3950031230745e-10,0.00526805450208485,0,0,9.1744519526038e-06,0.000104261179058658,0.000193498918224861,2.0314865375326e-06,7.37694296759628e-10,9.80942824836406e-07,0.000551279066408696,0.00376706467941403,5.99028160408466e-11,0.00198452500110193
DEL,repeats,4,4,3.74146980064438e-11,1.38151210596349e-08,0.00695825628571271,3.35522839511881e-10,5.31817632968901e-05,3.80033903766205e-05,8.6271676213151e-06,0.00028123740493649,2.46700435745284e-05,0,4.16276454640041e-08,0.000405062531167175,0.000177441703384886,0,0.00170620650161938
DEL,repeats,4,5+,6.83032890447066e-05,1.0274998107416e-05,0.00204217897262424,0.000853964215748704,0,2.48244095291739e-05,5.897342423412e-05,0.000896509432242851,0.000299602571385422,0,0.00011496030143519,0.000237422740474358,0.000743162061553448,3.89970506037821e-05,0.000337603637595514
DEL,repeats,5+,0,6.05268501985279e-10,1.00285757254071e-09,0.0161834545889611,0,0.293235996576247,0.000553991465832119,0.00752472483756517,0.0272659681244113,0.0140251729786898,0.000204102987417857,0.00700419102034706,0.00529925037037719,0.00239365137240412,0.000249792563069335,0.0420395556288287
DEL,repeats,5+,1,0.00332254619104788,0,0,4.65109059587121e-05,0,0,0.00806472927331924,0.000537071715244604,0.00212637739586254,1.88243028503621e-05,2.11220072668687e-05,0.00144901218882296,0.0133432219643146,0.000191945681413017,0
DEL,repeats,5+,2,0.000343191042993567,4.95406661595288e-05,0.000147654940074934,0.000440977191140769,0.000273018796624456,4.9977817798208e-06,0.000451735031820135,0.000735083577386982,0.000954412151186294,2.51980531356821e-05,0.000535220960664446,0.000243775014089067,0.00284691770561039,0,0.00099670512288867
DEL,repeats,5+,3,4.16407818498143e-05,9.76128987459912e-07,0.000152123570892719,0.000808096334325703,0,6.168926122192e-06,0.000174271087853413,0.000450471456024398,0.000394421944432324,1.98462681760833e-05,0.000102953615036549,2.87923169440907e-05,0.000938043112400919,6.46372604171575e-05,0.000265972653142056
DEL,repeats,5+,4,2.7328180364008e-05,6.69379060145303e-07,1.44307371331109e-05,0.000639429022115863,7.21072370257758e-09,1.4468801187415e-05,5.81053534956255e-05,0.000200463617876822,0.000113260595094573,3.83793996377335e-06,0.000214062680389677,2.38654409810124e-05,9.50009512132421e-05,7.01235470387474e-06,0.000148482933314398
DEL,repeats,5+,5+,3.79083623773369e-05,5.56914880566084e-06,0.00104050217545591,7.97316460669859e-05,2.47536315889363e-10,3.53541145159397e-07,0,3.62669491793355e-05,4.32736850286375e-05,1.54076578166507e-05,0.000188039949388603,0.000182764018287003,0.000133483142014121,3.11917545286633e-05,0.000130296090360629
INS,repeats,2,0,7.60657745197444e-05,0.000290166636907477,0.0072801930247806,0.000813296775381823,0.00168621186923701,0.00220869867596775,0.00200370132282842,0.00296984314979131,0.000737168590691077,0.000433596619989707,0.00366969154838941,0.0124850494787097,0.000765270546175998,0.0285593708604574,0.0037218948356167
INS,repeats,2,1,9.95775853510494e-05,8.58277770814375e-07,0.0300503624603152,0.00087567184311002,0.00109882446391566,0.00265250667813234,5.3247050349515e-05,0.00516995731522561,0.000537381993347321,0.000622310604079208,0.000549835917782247,0.00288301034190226,0.000213982543484335,8.40031178086065e-06,0.00481240770197493
INS,repeats,2,2,0.000567226863809083,9.62724184725322e-05,0.0105386452958919,0.00161930931220184,0.000231120699827443,0.000983919948994298,0.000255424371744084,0.00813374816876603,0.00137518401163554,8.11334835816524e-05,0.00174284093924017,0.000428152052154474,2.26636862862506e-06,0.00123722894873936,0.00243290346618061
INS,repeats,2,3,0.000197007170392591,0.000215326660266009,0.00166921153046133,0.00104252339300274,0.000235475501367413,0.000857283072946302,0.000351030904329939,0.00128865712642437,0.00448819387015525,0.000295441984337765,0.000973937125891098,0.000737864650454867,0.000226033116291546,0.00102166896045674,0.000778606401099262
INS,repeats,2,4,0.00131037476012034,0.000697739278723333,2.40677269175649e-06,2.73150208655408e-05,9.06905155716231e-06,0.000180459746995041,2.28269051694952e-05,0.000339966473263349,0.0265561520162737,2.06596794238578e-05,0.00896581960161939,1.01035838451935e-05,6.97731551441594e-05,0.00416546257445589,0.000273832936244567
INS,repeats,2,5+,0.00495362209863545,0.000607946224760365,1.65456917442786e-05,0.000102733821466682,1.73450302473288e-05,0,1.32851493856734e-05,0.0014508680029193,0.329839686834432,2.2082409709033e-08,0.0161366148664653,9.5878099760327e-05,2.12984534098126e-07,0.000231677335491722,5.60214740615495e-06
INS,repeats,3,0,3.46694935160485e-06,2.193868664944e-05,0.00613142241956666,0.000632617520173093,0.000325183247726957,0.000118696164699941,0.00107888933242066,0.000502493677849998,6.01994763566012e-05,0.000291739639342268,0.000125243949931959,0.000474311045891938,0.000119885546974025,0.00859381650108844,0.00170085814688977
INS,repeats,3,1,0.000610976766911335,9.78928650454763e-05,0.0076257466932293,0.00258610558256499,0.000264993838264408,0.000200148599128647,2.19019975266477e-05,0.00437716479021485,0.00513057598262094,0.000180094762380918,0.00163897365995791,0.00478663079440594,0.00034423706825919,0.00326383608393371,0.00413700730481651
INS,repeats,3,2,0.000107280960410208,2.44055512683872e-05,0.00214521519948903,0.00100022232518541,1.01136225566734e-06,7.55654961960772e-05,0.00084704359411262,0.000280911842419359,0.000428107316147369,0,0.000180915207056387,0.000226166038254831,0.00107711404823931,0.000263179689875415,0.000276347083272412
INS,repeats,3,3,8.08875608035298e-06,8.46909094232018e-05,3.52445458702277e-07,0,2.0562656199733e-05,1.00889298664697e-06,0.000332867904726299,3.46309956239569e-05,0.000531631128871037,1.4451255980692e-05,0.000528650187660453,9.66275002429029e-05,3.35171146907953e-07,0.00028899025546707,1.0426446009757e-05
INS,repeats,3,4,6.68341574908027e-05,3.67340518175801e-05,1.13876044224546e-05,0.000137849736466614,8.92261447984311e-05,1.20907150869698e-05,0.000157199375717028,0.000290748381885352,0.000864175506715039,1.9498070801327e-05,0.000629392714636197,0,0.000115646315143749,0.000971871131041553,1.39732717252627e-05
INS,repeats,3,5+,0.00172983158146963,0.000379774620346982,2.57435122108518e-10,8.09944778564893e-05,1.3070691094299e-05,0,0,0.000583843257425745,0.0163034777040502,1.40129846432482e-47,0.00147733241342481,0,0,0.00218331189476885,0.000246838281110939
INS,repeats,4,0,2.28312958933306e-05,0,0.00362999468343332,7.18101846359787e-07,0.0005209315927641,3.47506607795367e-06,0.00183076532906853,0.000219977027475124,8.31030908739194e-05,3.14476123094209e-06,3.08046851387189e-05,0.00146805232885527,0.000463896724486403,0.00565042150672525,0.00135000107864471
INS,repeats,4,1,0.000568507543991359,6.95425484764201e-05,0.00384766617324203,0.00478105284288615,0.000559211782877499,3.94591785152443e-06,0.000601889585559547,0.00304140127525898,0.00667896771163214,0.00033401455995886,0.00505587182702698,0.00566858660429716,0.00148856319516199,0.00200552297639661,0.00208636427096199
INS,repeats,4,2,1.46528067808682e-06,1.66119078919281e-05,0.000459346515563084,1.23858657707387e-05,0.000148831360256736,0.000102803974641586,0.000456764701666543,0.000110058054774385,0.000219102672073696,2.26938337995856e-05,0.000183673403095632,7.53469873234281e-05,2.72091145789055e-05,6.60535020483621e-05,0.000134016308511493
INS,repeats,4,3,0.000260349376985687,2.05017186413325e-05,0,2.75383654559924e-06,0,2.528273367286e-07,0.000413037143007387,4.42409895422458e-05,0.0004533439189305,5.57610584372981e-10,0.000392975603397634,0,5.48819641335285e-05,0.000885230732965283,3.33198658304568e-05
INS,repeats,4,4,9.73951122524935e-05,0.000208184945145523,5.45677796253585e-06,0.000144843223673448,0.000108743756011336,1.21167071483796e-06,1.79472830990679e-06,4.39173322592978e-05,0.00180970168844845,0.000137102865761362,0.00135955278339679,2.90425495127134e-05,0.000277831406638143,0.00158833018969744,3.25586366579955e-05
INS,repeats,4,5+,0.00158441144689277,0.000188527528975976,0.000533372275021975,0.00314796584780212,0.000925702485692455,4.81467286590487e-07,7.50648738005566e-06,0.000969060845236672,0.0138306191551965,0,0.00262878493912642,0.000784999213574338,2.90870657772757e-05,0.000152433689258942,0.000221190774254257
INS,repeats,5+,0,0,1.15681720447292e-08,0.00603928850141188,0,0,1.21593849371493e-05,0.00950859014876187,0.000220829735733901,6.74692672362199e-07,0,1.62324270079399e-05,0.00290853164508007,4.93866240791618e-05,0.00307702469057404,0.003400071994256
INS,repeats,5+,1,1.19437075220348e-05,0.00112543886440108,0.00319842726792558,4.88818663257596e-05,0.0113045893539675,0.000206795777747621,0.00580386464833282,0.00153830733315183,0.0029066788815499,0.00104039673227817,0.00555334860633601,0.0182082087360323,0.00205451175599592,0.0274553142115474,0.0024825653086009
INS,repeats,5+,2,2.44119836741663e-06,0.000111925901079755,0.000370717609935127,0.000128616057277988,7.44710627259337e-06,4.19798427856222e-06,0.00139858982991427,0.000101601355784013,0.000622587364333959,0,0.00108468623501906,0.00022379910075415,2.70645010277804e-05,0.000561556791799376,0.000249500834688661
INS,repeats,5+,3,3.55899436370514e-05,6.79310369972797e-05,0.000243264643677321,0.000164315852834989,4.08185851714649e-05,2.88653853385767e-05,4.53297586455648e-05,0.000275064583929634,0.000731464024412745,8.40054235373522e-05,0.00220621150438155,5.91230782447383e-07,1.96378664440999e-10,8.44645021584256e-05,0.000256892116503877
INS,repeats,5+,4,2.03820181241543e-06,0.00013212141930655,0.000226903182920069,1.00341168797513e-05,7.16736671551033e-06,9.42377128126282e-06,1.66026314430923e-05,0.000219371235186348,0.000951559966515561,0.000106397298977612,0.000328079274446367,0,0,1.97080643101799e-05,0.000141271903803499
INS,repeats,5+,5+,2.60761228304296e-05,7.28321910839469e-05,0.000841682865284383,4.75875813366545e-05,0.000409770882251905,3.52173466511101e-05,1.68297207281398e-10,0.000289986335874346,0.00116768092781087,5.02947392149622e-06,0.000624359454013757,0.000135865571819522,9.36398514284065e-11,3.71248006558744e-08,0.000761026252366719
DEL,MH,2,1,2.7583203277004e-10,1.13945389235148e-09,0.0286526753651101,7.01136002589919e-10,0,0.0103559246659279,0,0.00117041572928429,1.03731347874626e-07,0,4.78165288210875e-05,0.0113140871282667,0.218844735771418,0.00139253870191169,0.0134429421066307
DEL,MH,3,1,4.64366404724359e-07,4.82245741295628e-07,0.0200511858053505,0,0.0123818417172879,0.000573280148910271,0.000753954194022555,0.00131050884607248,0.000335789108368472,0.00167829634112422,0.000264829523193839,0.00307467591861496,0.00635271018836647,0.0013250570645323,0.0056057803933734
DEL,MH,3,2,0.00131613154168008,0.000241394245441612,0.00931071633822285,0.00851089633826655,0.0028835903480649,0.000204980373163113,0.00363945310906274,0.00814660822259778,0.0173638641480102,4.28597680183884e-05,0.00709326033327927,0.000479613604097205,0.0436014418676496,0.00345375847537071,0.0080004614272093
DEL,MH,4,1,1.21860378519501e-05,4.02232424529178e-06,0.0133042001770809,0.000118653444756317,0.00637450803071261,6.87341697191535e-05,0.00256614669779083,0.00193812706538644,0.000593153914401228,0.00164327497673639,0.000818748456824407,0.00132973401737928,0.0130183312576264,0,0.0027994827092224
DEL,MH,4,2,0.000317983613822435,2.00621917852121e-05,0.00690843644551933,0.000411708603054895,0.000606538420906884,0.000152020016794268,0.0099446987034753,0.00531751816422911,0.000672417541455985,0.00133346183683906,0.000482429703302297,0.000277984999687606,0.0323624728247523,0.000601595274420106,0.00320530709726125
DEL,MH,4,3,0.00013347977290383,0,0.00166516324912664,0.00614321963279508,4.3443310372252e-05,0,0.00521954785101116,0.000996541864370746,0.000439410644946451,0.000605783143477198,0.000340211560555511,5.0894996259192e-05,0.0504481717199087,0.00137300515256356,0.00196968565047428
DEL,MH,5+,1,0.000385321093153035,2.2118315712305e-09,5.77609306839103e-21,0.000216100274356066,0.426774155199528,5.35898574383548e-05,0.0606391264125705,0.00318935374484592,0.000163217781304187,0.000113131692617756,0.000391191340486792,6.84451942005156e-05,0.000147210213251245,0.00136987855490929,0.00152296912047942
DEL,MH,5+,2,7.61161150547551e-09,1.1696621736168e-08,0.00218489688659582,4.67151695481352e-09,0.12076720160067,0.00107001282313988,0.273131020481601,0.0138833166175655,0.0196443765120437,4.61238032971423e-05,0.0107065170789801,0.0035758856063174,8.48344142418016e-06,0.00148888024878083,0.00988850871607069
DEL,MH,5+,3,1.30034152334702e-10,4.03112059066402e-09,0.00506093441000246,1.10937823549762e-08,0.0225406785508449,0.000379848019865332,0.255447426545372,0.00737335083877769,0.000507467832447546,3.4571126782032e-05,0.00754892012314022,1.4957356133914e-05,0.000376170934990299,4.27615097235671e-05,0.0043445399102399
DEL,MH,5+,4,0.000234499456074602,5.25107901605537e-12,0.000449002436360603,0.000454512679103288,0.000199056189280143,0.000978558907698925,0.148848752230406,0.00305174575533036,0.00130080242963473,5.29442921106238e-06,0.000527716286014766,0,0.00365056249545887,1.01841471405351e-06,0.00155835515950516
DEL,MH,5+,5+,0.00213991263590287,6.11691509209475e-05,0,2.45447736233473e-05,0.000297474917895761,0,0.121329886242747,0.000513394086156486,0.0104188903055376,0,0.00029074004964059,0.00863142728805542,0.000337308853401055,0.00078203645263784,1.99654162861407e-05
