"","SBS1","SBS2","SBS3","SBS4","SBS5","SBS7a","SBS7b","SBS7c","SBS7d","SBS12","SBS13","SBS16","SBS17a","SBS17b","SBS18","SBS22","SBS28","SBS29","SBS35","SBS38","SBS40","SBS41","SBS44"
"signeR.1",0.184755248595486,0.0377263911076621,0.710095012082752,0.329705702500951,0.930142634142242,0.0618953628341964,0.138026123509358,0.188215215830138,0.292988229081231,0.70745780243117,0.137575430114169,0.734651105509674,0.187247057021632,0.0891925775521084,0.315771305838229,0.194572506187825,0.133576903894036,0.305621762461886,0.258824031445532,0.11970514321137,0.699801934384276,0.441681708406765,0.612046865418677
"signeR.2",0.0539931587004335,0.203158708229029,0.891902842702059,0.641759474332795,0.81595062047968,0.2171218519434,0.266008930995615,0.365075886838524,0.261656649009302,0.441957320157468,0.293953360387847,0.46869329723678,0.19348077247712,0.187564008294098,0.598504488071396,0.206590772757825,0.289695594121361,0.547930057235507,0.500628864722482,0.319858715878106,0.978750540955371,0.541881703846848,0.469583365648439
"signeR.3",0.0259732990849612,0.0158988418176496,0.613794602975202,0.99648579358738,0.345799063969329,0.0413334865848249,0.101259307992302,0.10562786637291,0.0685860607120954,0.106394601677308,0.0880146749790487,0.1588940249673,0.0426129667068503,0.00960155950174957,0.698610266589003,0.257679661093813,0.0166920312397778,0.776103693076292,0.658632487542971,0.691745299119077,0.577852723731863,0.119454890387792,0.329945902415242
"signeR.4",0.0360909292260237,0.549554368255671,0.18661673473444,0.0749506390098797,0.315987407199858,0.952760616993088,0.727456024896871,0.0692167993607475,0.0770536840751951,0.0359389933137318,0.0147095374294381,0.0510721179128926,0.00303074793615965,0.00214093805651916,0.088717251804858,0.0104180660317081,0.013067531641812,0.0338439646001413,0.0992054480488992,0.0280167038611072,0.34803942589075,0.086480620172728,0.0282137235344526
"signeR.5",0.0774318289894904,0.0231512022286381,0.989811554952084,0.640634427851026,0.758507753037892,0.0922125793229822,0.237327144943271,0.305723995890482,0.258708316735113,0.469570147621599,0.277040120263601,0.393233560114826,0.238958781074165,0.100897015253922,0.43452195866237,0.324341077751071,0.128798660168457,0.472804067892529,0.605066730747777,0.335683482967115,0.838157055828831,0.459891034606907,0.468790039799652
"signeR.6",0.0149739487192172,0.714388456217154,0.222282738492082,0.0838522277698219,0.346458543803479,0.95694349114174,0.669739895905116,0.0871158807543247,0.0475363411476084,0.0396147645150191,0.0175805793344234,0.0483655801686866,0.00620585866032286,0.00223046439969954,0.0958272291551233,0.0151638626217387,0.0147819651411651,0.0361830907538968,0.202540891920723,0.0315461622378908,0.401631941288216,0.0923024904518376,0.0667636778190783
"signeR.7",0.0710793431905313,0.592077320567272,0.19668821893217,0.0747081384898605,0.341184631685318,0.972540589296767,0.748330405042882,0.0784707391283471,0.0683200978094999,0.0368063363701379,0.0154402998699229,0.0566001239247736,0.00799782731646281,0.00238644534925214,0.093176296964442,0.0122583071589935,0.0149619249093453,0.040072863448137,0.156609317767954,0.0295646741544423,0.355369934727044,0.0935864655994327,0.0408915968828545
"signeR.8",0.0245426620333929,0.162981702523123,0.161835744093073,0.0553762987457853,0.231514414535899,0.786526201917885,0.726935236851596,0.0519157064359242,0.0236658352222729,0.0181779757872,0.0108241879686247,0.0211134768520072,0.00676934282295572,0.00148738181427643,0.064560625341296,0.0092207422260786,0.00941740712353178,0.011075865367024,0.154326055334464,0.0206028403178601,0.229161828774544,0.0451007950180005,0.025256316440042
"signeR.9",0.998853811556171,0.0158038891430142,0.0520059452174206,0.022455743863296,0.185009561421641,0.0403479192534064,0.0621565471498707,0.0235747791040899,0.0146293780065623,0.0168545061117685,0.00656478824329787,0.0231093009042993,0.00746890574506054,0.00198653989232389,0.120063944567594,0.0113210573537006,0.0149239611123271,0.155969813796584,0.0204878267532445,0.0210477551815245,0.0374784415581004,0.097597437273782,0.210782831507244
"signeR.10",0.0305867265986016,0.00137962315699036,0.109591007158272,0.0138039161763461,0.101954778507978,0.00296058492194395,0.00656785216950095,0.0406603088196731,0.0160774463573302,0.0185801926030262,0.00345149278139623,0.0290918060661238,0.051160079525381,0.999180720118307,0.035029105098629,0.0125593765380804,0.40422585440386,0.014200739824588,0.0324376588116502,0.0221745814528698,0.183101203376184,0.159096764630065,0.0260665834759671
"signeR.11",0.216123760384481,0.00508876435646644,0.480923834933351,0.351633856415407,0.610589799086407,0.0373700735421532,0.0831556009061247,0.182754682381618,0.187994109925659,0.355712243689332,0.030938479091319,0.216080289107552,0.0816971168084791,0.0249921795970348,0.263912093342579,0.070846493012117,0.0556753135919517,0.280234716334115,0.326859533910489,0.241356288143347,0.462447440776189,0.332177447244146,0.994105935749337
"signeR.12",0.0194722621623457,0.991113409618158,0.101956495365679,0.0474301629953572,0.257186211883911,0.700225979241428,0.294921153856214,0.056096161203794,0.0884002262577693,0.0401124219241535,0.0149319957418222,0.065823767423126,0.00434671372849282,0.00156524737706676,0.0633472842474543,0.00684715682526693,0.0119874739562782,0.0408017791968883,0.0489297569522004,0.0249078740019946,0.33359681448942,0.0921474808214973,0.017334044857698
"signeR.13",0.0492481918028431,0.838137061283522,0.124293152590818,0.0443722216978323,0.269580975361806,0.844830961061508,0.348329405208901,0.0778820741843593,0.0278344972742102,0.0411802781028978,0.018340676545106,0.0334824031874941,0.0131872952408519,0.00156811070032747,0.0844488684884201,0.011288003010171,0.0134549557120661,0.0432808586199058,0.0765328034043321,0.0254585146080725,0.326335526378839,0.0867019392031187,0.0439279281907169
"signeR.14",0.063926671241361,0.0149621634609056,0.385090056938589,0.709028466257376,0.292129390217633,0.0222045695870637,0.0404383564877446,0.0757633477364535,0.0680111468436377,0.0721267984164803,0.112390208695193,0.106722828806955,0.0123239738420575,0.0180498846323216,0.993054393310702,0.051347747960244,0.020100713066583,0.818493982552895,0.339084832526968,0.453346272158769,0.51319637570923,0.115698068988968,0.216537937399639
"signeR.15",0.0395486296916391,0.685636281576818,0.237152414211758,0.0974366234950844,0.381260943606712,0.967548131096297,0.775033672502128,0.0878377580308317,0.12228564010351,0.0543728531932772,0.0158316800375633,0.0772580091638823,0.00546685150397985,0.0033376281913331,0.0995327466977316,0.0133998479580829,0.0161789112964891,0.0433436052341032,0.161624412279317,0.0358402334504606,0.41948520385771,0.11397159447148,0.0531432191775097
"signeR.16",0.062201441534092,0.0689757743037498,0.597631159890662,0.194616827384477,0.835829252184913,0.0721203496215486,0.12041417703461,0.214331451498047,0.388404715633414,0.949855366512121,0.0687546441379854,0.688206094197923,0.283985121707321,0.0460689126565255,0.166282475613544,0.12060155435622,0.0691407990954418,0.176915083382476,0.157551196941853,0.0606476253498079,0.568544861248324,0.428506487664865,0.451687543727492
"signeR.17",0.0862585964467998,0.0359205372597438,0.293002865816373,0.114809555190901,0.309639012771702,0.215997606752715,0.677244497683012,0.0653718460464753,0.0549923878167541,0.0451065433581688,0.00780256963036008,0.0589074152743589,0.0344336462266234,0.00471154319285405,0.0787237454745155,0.0272107891037101,0.0143502598368034,0.0467921236899868,0.486799252070124,0.0289468006198147,0.262236466352841,0.0830872471478097,0.100320410389554
"signeR.18",0.020549066963978,0.0373387213553222,0.307359881159647,0.116153543615299,0.233249523034783,0.0564488690983241,0.0614111265452401,0.998973787164843,0.188590596889731,0.207723000506054,0.0375683104630351,0.0845438795005558,0.157577938628629,0.0359744786204124,0.0940441297608903,0.198682198554661,0.0825770359009115,0.0522441477192696,0.162448553179703,0.0408030424825213,0.349126028753423,0.531890751945917,0.186558011312275
"signeR.19",0.0133038135899216,0.983135525670753,0.0855222841147816,0.0391264483205666,0.227198589903814,0.657115257006732,0.171732484568207,0.0593392497532671,0.0515069385978776,0.0393060957553699,0.0159184089405531,0.0533334388881748,0.00263061321843006,0.00165008260790145,0.0629979922502746,0.00797403740695091,0.0117249527684583,0.0405591252063452,0.0362392460917802,0.0215994430110042,0.311929588968342,0.0839566874909921,0.0167444071523447
