MutationsType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J
1:Ins:T:2	0.00064636	0.00000008	0.02687992	0.00000506	0.05173012	0.00000531	0.00043080	0.00069580	0.13180624	0.00176100
1:Ins:T:3	0.00109192	0.00427965	0.01792918	0.00013639	0.03156377	0.00034566	0.00061681	0.00045949	0.08774307	0.00102028
1:Ins:T:4	0.00348272	0.01677616	0.01270213	0.00019060	0.00828110	0.00115370	0.00111554	0.00038381	0.04017582	0.00471483
1:Ins:T:5	0.00237433	0.90418656	0.00021026	0.00789534	0.01301746	0.01727544	0.02606964	0.00567965	0.04394143	0.23705231
2:Del:R:0	0.00006380	0.00005700	0.03036613	0.00906802	0.00617599	0.00095628	0.01242764	0.07344169	0.00122769	0.00010870
2:Del:R:1	0.00318370	0.00005872	0.01736412	0.00960134	0.01049099	0.00079724	0.00099035	0.23585839	0.00241639	0.00560112
2:Del:R:2	0.00170269	0.00000243	0.00260084	0.00001071	0.01323976	0.00182213	0.00033068	0.05396916	0.00238216	0.00266260
2:Del:R:3	0.00069353	0.00001067	0.00000000	0.00000000	0.00675121	0.00013402	0.00000000	0.01118115	0.00115545	0.00058084
2:Del:R:4	0.00070487	0.00000000	0.00045876	0.00000000	0.00387658	0.00000000	0.00001609	0.00260007	0.00132678	0.00002327
2:Del:R:5	0.00000000	0.00000045	0.02878841	0.00000606	0.00047201	0.00000000	0.00002359	0.00029836	0.00380516	0.00002168
3:Del:R:0	0.00001358	0.00002836	0.01985512	0.01251912	0.00087289	0.00045790	0.00171326	0.00457784	0.00022724	0.00092586
3:Del:R:1	0.00476631	0.00465442	0.00238090	0.00043760	0.00028151	0.00546012	0.00376743	0.09746838	0.00356102	0.00491283
3:Del:R:2	0.00230240	0.00019083	0.00007045	0.00000000	0.00003796	0.00076732	0.00033339	0.02087409	0.00451038	0.00123367
3:Del:R:3	0.00042823	0.00002351	0.00005730	0.00000000	0.00000000	0.00003840	0.00000555	0.00404666	0.00086910	0.00057708
3:Del:R:4	0.00000000	0.00000020	0.00770015	0.00000001	0.00007890	0.00000001	0.00012941	0.00001714	0.00041657	0.00000354
3:Del:R:5	0.00000000	0.00000023	0.01124054	0.00000243	0.00012940	0.00000001	0.00017975	0.00008521	0.00084605	0.00000640
4:Del:R:0	0.00000702	0.00000176	0.01242515	0.00758570	0.00025697	0.00212690	0.00068173	0.00721640	0.00014828	0.00000558
4:Del:R:1	0.00204438	0.00040758	0.00022804	0.00129640	0.00044541	0.00273867	0.00340757	0.06479766	0.00115339	0.00031019
4:Del:R:2	0.00034915	0.00000000	0.00000000	0.00000000	0.00000000	0.00024124	0.00000091	0.01056821	0.00010195	0.00052686
4:Del:R:3	0.00000008	0.00000002	0.00488555	0.00000175	0.00000701	0.00001456	0.00008403	0.00329265	0.00000444	0.00000000
4:Del:R:4	0.00000000	0.00000009	0.00612362	0.00000093	0.00001873	0.00000002	0.00010559	0.00002261	0.00006380	0.00000001
4:Del:R:5	0.00012984	0.00000015	0.00152046	0.00000000	0.00000000	0.00000000	0.00002926	0.00013765	0.00024871	0.00000000
5:Del:R:0	0.00000000	0.00000000	0.01586482	0.27214887	0.00098392	0.00948752	0.00034046	0.00159425	0.00154940	0.00146144
5:Del:R:1	0.00271531	0.00000000	0.00000856	0.00004118	0.00007613	0.00806858	0.00038039	0.01244380	0.00408743	0.00081954
5:Del:R:2	0.00031402	0.00000001	0.00001289	0.00000122	0.00000000	0.00024603	0.00000194	0.00189137	0.00059894	0.00004377
5:Del:R:3	0.00008381	0.00000002	0.00000000	0.00000000	0.00000000	0.00000000	0.00000002	0.00046603	0.00005663	0.00000782
5:Del:R:4	0.00004257	0.00000002	0.00000000	0.00000000	0.00000000	0.00000000	0.00000003	0.00003121	0.00000007	0.00000000
5:Del:R:5	0.00001521	0.00000007	0.00012974	0.00000000	0.00000000	0.00000089	0.00000278	0.00002503	0.00003642	0.00001933
2:Ins:R:0	0.00030623	0.00016088	0.00846192	0.00162433	0.00282675	0.00210943	0.00207432	0.00014521	0.00268032	0.02595159
2:Ins:R:1	0.00019043	0.00000033	0.02178492	0.00097338	0.00344038	0.00005085	0.00147681	0.00002822	0.00086524	0.00002203
2:Ins:R:2	0.00096494	0.00000605	0.00858087	0.00000200	0.00152843	0.00079151	0.00047581	0.00000912	0.00202479	0.00174428
2:Ins:R:3	0.00039805	0.00016048	0.00124125	0.00000109	0.00109720	0.00042420	0.00002466	0.00003614	0.00105617	0.00108186
2:Ins:R:4	0.00191143	0.00274485	0.00000000	0.00000000	0.00002478	0.00064882	0.00000000	0.00001571	0.00087961	0.00315690
2:Ins:R:5	0.01354396	0.01840911	0.00109575	0.00129260	0.00004109	0.00085747	0.00049808	0.00025245	0.00445414	0.00069019
3:Ins:R:0	0.00003326	0.00000000	0.00486430	0.00000718	0.00014597	0.00136736	0.00025074	0.00000112	0.00025919	0.00724958
3:Ins:R:1	0.00114971	0.00003028	0.00796111	0.00000486	0.00051105	0.00022985	0.00104890	0.00003727	0.00325353	0.00357942
3:Ins:R:2	0.00014048	0.00000001	0.00078813	0.00000308	0.00002032	0.00066918	0.00004701	0.00029166	0.00027976	0.00025869
3:Ins:R:3	0.00002839	0.00001364	0.00000000	0.00000004	0.00000000	0.00002122	0.00000000	0.00000000	0.00006597	0.00018820
3:Ins:R:4	0.00009651	0.00000040	0.00000000	0.00000000	0.00000000	0.00000000	0.00000001	0.00000000	0.00006212	0.00044698
3:Ins:R:5	0.00192118	0.00055030	0.00000000	0.00000000	0.00000000	0.00014437	0.00000000	0.00002029	0.00391633	0.00234608
4:Ins:R:0	0.00000523	0.00000007	0.00318855	0.00002298	0.00001539	0.00159547	0.00018821	0.00000503	0.00027775	0.00651421
4:Ins:R:1	0.00111136	0.00058163	0.00451977	0.00083782	0.00049423	0.00066223	0.00228387	0.00120247	0.00539571	0.00230254
4:Ins:R:2	0.00001971	0.00000690	0.00000926	0.00000154	0.00000296	0.00026611	0.00001028	0.00005927	0.00006081	0.00002776
4:Ins:R:3	0.00010729	0.00000288	0.00000000	0.00000000	0.00000000	0.00001520	0.00000000	0.00000000	0.00015788	0.00077010
4:Ins:R:4	0.00023982	0.00000912	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00002870	0.00035132	0.00182438
4:Ins:R:5	0.00212268	0.00072784	0.00049334	0.00022777	0.00011356	0.00030463	0.00047049	0.00004596	0.00606362	0.00056015
5:Ins:R:0	0.00000000	0.00000006	0.00573783	0.00033934	0.00012344	0.00883150	0.00038698	0.00000104	0.00043561	0.00354178
5:Ins:R:1	0.00006570	0.00136099	0.00678557	0.00990359	0.00100612	0.00544914	0.00884272	0.00202143	0.00948894	0.03304705
5:Ins:R:2	0.00004275	0.00004258	0.00000000	0.00000688	0.00000561	0.00132044	0.00003148	0.00007877	0.00019256	0.00066175
5:Ins:R:3	0.00009938	0.00001571	0.00000131	0.00000000	0.00000174	0.00000402	0.00000924	0.00000000	0.00019294	0.00002453
5:Ins:R:4	0.00004007	0.00002964	0.00000000	0.00000000	0.00000000	0.00001104	0.00000305	0.00000000	0.00012752	0.00008173
5:Ins:R:5	0.00010528	0.00000097	0.00018118	0.00000000	0.00000000	0.00000286	0.00000467	0.00006200	0.00020983	0.00001000
2:Del:M:1	0.00000827	0.00002640	0.02508840	0.00343506	0.00873362	0.00000000	0.00125170	0.19389094	0.00064283	0.00168196
3:Del:M:1	0.00000020	0.00000207	0.01503672	0.01054151	0.00044653	0.00050038	0.00184924	0.00680502	0.00012190	0.00146919
3:Del:M:2	0.00283014	0.00128952	0.00792912	0.00436646	0.00047464	0.00446408	0.00090854	0.05118458	0.00124544	0.00319282
4:Del:M:1	0.00009349	0.00000013	0.00973320	0.00655526	0.00014495	0.00264390	0.00087674	0.01102773	0.00013262	0.00000072
4:Del:M:2	0.00039252	0.00000000	0.00554646	0.00039405	0.00027229	0.00959458	0.00235119	0.03072869	0.00024274	0.00081231
4:Del:M:3	0.00047792	0.00000000	0.00179258	0.00025309	0.00012548	0.00514153	0.00095875	0.05054814	0.00063267	0.00206641
5:Del:M:1	0.00044074	0.00000000	0.00177306	0.32519999	0.00021362	0.05124007	0.00000913	0.00003451	0.00044857	0.00164172
5:Del:M:2	0.00000010	0.00000002	0.00059380	0.12928132	0.00061450	0.26875919	0.00001000	0.00000005	0.00006095	0.00165230
5:Del:M:3	0.00000000	0.00000001	0.00254007	0.04118345	0.00033161	0.23506370	0.00006378	0.00008755	0.00000024	0.00022147
5:Del:M:4	0.00029277	0.00000853	0.00006952	0.01154363	0.00017731	0.13163014	0.00000002	0.00299363	0.00023193	0.00000000
5:Del:M:5	0.00218321	0.00028557	0.00016127	0.00874831	0.00042420	0.10869354	0.00285476	0.00013229	0.00805185	0.00129844
