Type,Subtype,Indel_size,Repeat_MH_size,W.1,W.2,W.3,W.4,W.5,W.6,W.7,W.8,W.9,W.10
DEL,C,1,0,0.00608301384051754,0.0342881720801784,0.00858806990259436,4.90138014283624e-28,0.10674864864327,0.357671489543382,0.0296591556623458,0.00483970281415334,0.0168064440071278,5.00842913507542e-23
DEL,C,1,1,0,0.0209058578077129,0.000769352878616176,0.000701223339161824,0.225844957541091,0.101910200860532,0.00134244992398,2.74686569868591e-05,0.0142548403141816,0
DEL,C,1,2,9.97175389698452e-230,6.75298831195976e-41,0,0,0.200102073460229,0,0.00657067464709303,0,0.0142356846592812,0
DEL,C,1,3,0,0.00454408412150382,0.000241700309858964,0.00189896594066803,0.0720748796915566,0.0100066632645716,1.90650251938782e-82,0.00248096955994904,0.0100885195234647,3.44017460766723e-144
DEL,C,1,4,0.00189048431676499,0.00034664056844274,0.000723384206660943,0.000575787743764686,0.0461216177825819,0.0133754065524418,0.00202261008093763,0.00389238618632376,0.000738619580454447,4.10591363428734e-272
DEL,C,1,5+,0.000195970686567249,0.000386324792220929,0.00196301936772991,0.0033772053816749,0.0244493600318486,1.22319441453514e-174,0.000923476588548075,0.0146283259157329,0.00127474700195083,1.46262928488162e-129
DEL,T,1,0,0.0228437291365289,0.0343403046447415,0.00111922310248054,0.00134553930033079,0.0376116966577695,0.109508001636771,0.00140719455691319,0.00791670635769956,0.110698569978478,0.000418048467854365
DEL,T,1,1,0,0.00907205279734302,4.64318879217494e-214,0,0.00324442029805179,0.0458409311933174,8.53405658760299e-300,0,0.1677792966205,0
DEL,T,1,2,0.013098926417836,0.00734258088192784,1.34551372272551e-238,0.000961902167646501,0.0168228979470322,0.0889436144194527,0.0127850761521209,0.00705539684204154,0.123410330347292,7.83163513234008e-31
DEL,T,1,3,0.0197699220408507,0.00772342067058287,1.80457998630632e-229,0.00237871736352927,0.015711127134194,0.1181242141079,0.0243515333640093,0.0202515278867332,0.0993490017904468,8.64543460427885e-43
DEL,T,1,4,0.0105340161415078,1.68806730388572e-28,3.66498034492025e-165,0.00454642112095579,0.0124085661537552,0.0975355114448304,0.0194932752595519,0.0471258592703103,0.0547861743935941,0.000829108985931673
DEL,T,1,5+,2.32010988309095e-119,0.0115213261873728,4.26024170132291e-47,6.93654644777564e-18,0.00936113052106905,1.79432154705639e-43,1.07180568110138e-09,0.814957363040532,0.0129920566227897,1.56622173614854e-71
INS,C,1,0,0.694548814468787,0,0,0,0,0,4.45819857804292e-220,0,0,0
INS,C,1,1,0.017752811847036,2.56432217034679e-22,5.40225515756929e-56,0,2.32862281088335e-236,0,0.00184972850378111,0.000208134483048138,1.59507534371721e-153,0.175190258574265
INS,C,1,2,0,9.73219867323161e-255,0,0,0.0011180195786881,0,0,1.90537660672166e-05,0.00269789459643279,0.100341626420132
INS,C,1,3,0.00184907657655653,0,0.000180110938082378,0.000588719001013538,0.0058257621381671,0,0,0.000480330129807858,0,0.0366214547495824
INS,C,1,4,0.00108256377787201,0,0,0.00168781738033587,0.00722024477477092,0,0.000109037662696519,0.00293848119223799,0,0.0110783402785686
INS,C,1,5+,0,1.7276961119851e-113,7.01334305001089e-05,0.0243596918431076,0.00712499258121256,3.45283388936034e-79,1.96713883523155e-270,0.00905066804515118,2.32403728863805e-42,0.00094016800699873
INS,T,1,0,0.0481717484341771,0.00398668269116265,0.000803295573249954,0.00219123506409335,0.0158609224510946,0.0137105594579143,0.00612345901005189,0.0013423624248421,0.0111284533309329,5.48031818715416e-05
INS,T,1,1,0.00121897746158231,0.00229723779911272,7.77976984240395e-134,0,0.0447651223483576,0.0107354870152953,1.94942091965194e-48,0,0.0087738408272233,0.327500434295176
INS,T,1,2,0.00108830037285044,8.31817533816583e-274,0,7.41938233106096e-05,0.0467738073554079,0.000165920580114335,4.034075965658e-16,0.000671630335891145,0.0264794208458208,0.172622047790026
INS,T,1,3,0,4.70510988173757e-24,9.58680508674416e-266,0.00429619535010268,0.0279856689390222,0.00094014068789309,0.000541493031465345,0.00108285571151115,0.0178647019550858,0.113553353964182
INS,T,1,4,9.14489644487767e-118,1.79347911194218e-14,3.28030259898412e-128,0.0168530236404672,0.00626497764056573,0.000837819858902151,0.00107067061983396,0.00348338553780792,0.0126199557198776,0.0502339356318887
INS,T,1,5+,3.17689741779535e-89,0.000148245245846311,6.90055793751768e-49,0.899986339110637,4.53207354733751e-11,1.20797281296941e-21,1.88726907412832e-11,0.00316270614294438,2.95479810454335e-05,4.57705792567985e-83
DEL,repeats,2,0,0,0.00964262255776928,0.074857850916097,0.000191175683478446,0.0072788765909127,0.0126399536463662,0.00101456112090804,0.000106797257419658,0.0294228418024697,0
DEL,repeats,2,1,0.00525072814312814,0.0120223365346747,0.239649800073671,0.000138683776716777,0.0112300120797555,8.06649924392266e-43,0.00118042582925382,0.00330614214788443,0.0170738870816049,0.00211051481015102
DEL,repeats,2,2,0.00297668414180291,8.63511083221686e-142,0.0566736194142989,4.95790190238513e-20,0.0132468481347049,0,0.00227274549311875,0.00184673067384281,0.00282005512153034,0
DEL,repeats,2,3,0.000553034366294918,0,0.0120447507056873,0.000102679868418491,0.00654534558085128,0,0.000163052456055235,0.000779973808939232,0,0
DEL,repeats,2,4,0,0,0.00280959748996085,0,0.0037769209873363,0,0,0.000866740825749246,0.000436216548223539,0
DEL,repeats,2,5+,0,0,3.45956446694989e-240,0,3.16496738381777e-207,0,0,0,0.0273785158298991,0.00423431322982639
DEL,repeats,3,0,0.00118427399022713,0.0121988577869703,0.00450134671243466,7.64683734557388e-05,0.000787117093301384,0.00174338526159132,7.67777679083574e-05,1.18106613321373e-05,0.018625442227038,0
DEL,repeats,3,1,0.0033440080194304,0.00168507962178737,0.100556978197603,0.00470290802267649,0.000285982875713499,0.00317128560732212,0.00556291273792945,0.00487155828776287,0.00277545263635562,7.89153026015866e-19
DEL,repeats,3,2,0.00103230163077064,0,0.0225146902120227,0.000403508251196449,0,3.83094217861394e-109,0.000749983787277051,0.00235640456012972,0.000189369471106458,2.96906363382375e-189
DEL,repeats,3,3,0.000545004732318823,0,0.00491666449537784,0.000111705335756953,0,0,0,0.000453505848731921,1.91317497161491e-84,0
