"","ID1","ID2","ID3","ID4","ID5","ID6","ID8","ID9","ID11","ID13","ID14"
"W.1",0.0022732494697163,0.0225285243931431,0.559789142289959,0.0364103895341429,0.431365537836499,0.104058148036451,0.134403346071692,0.984449931204778,0.0165203251434333,0.190665662116731,0.0463366389561566
"W.2",0.999978421106462,0.00465569170751168,0.0835495175541384,0.00476529137643555,0.00924694597587594,0.0384894348040415,0.0511632986380762,0.0152860376833305,0.0598913626844322,0.0227232875699818,0.451645657871796
"W.3",0.000619735640191021,0.00387990708862473,0.0484900029888112,0.0187992940913759,0.0935152916737816,0.995017527462849,0.403348849010574,0.0758411494414707,0.00405998288623088,0.0390149057824394,0.0158105017573115
"W.4",0.00336599133161564,0.0133994519163726,0.992710330017594,0.0576274179360712,0.309046197478828,0.0637255021090661,0.0998067502380685,0.50789017187824,0.170234109636331,0.100813744009295,0.0243764571982621
"W.5",0.00724999513978164,0.0660735989173635,0.119812759208459,0.0843666319086366,0.48046160641473,0.0741044748341482,0.0350733093047565,0.403451890384971,0.00793954830396126,0.116901683597178,0.047884210733961
"W.6",0.00104662837803637,0.00264614327015278,0.0590769805892881,0.0224552640741771,0.511403026340294,0.0150787608323637,0.0395750219418558,0.145346303694852,0.00673463630325932,0.984758412721722,0.0134126397499882
"W.7",0.00505701951011517,0.0730058138717378,0.291359641823514,0.196275398989425,0.978453900817186,0.0907206644714282,0.141231114892898,0.45204638471083,0.130611687059772,0.54023060792452,0.0580616339691435
"W.8",0.00578392915586889,0.9999919332969,0.0364100641194218,0.00792061908542585,0.162477242271637,0.0274600208780342,0.0302412527998155,0.0306500532257392,0.0177360335862058,0.0198599680518777,0.080141542017011
"W.9",0.00319816370346115,0.00125096266013103,0.169825063678731,0.00358862401370685,0.11662233777123,0.00586282208111566,0.0147613273194005,0.023218157954633,0.995949264562441,0.0172737303935033,0.0181254052513916
"W.10",0.000491482544440425,0.00133860971614852,0.0219021535887312,0.00784239756419569,0.0381161069375549,0.0141000249104807,0.0158251211590498,0.0288215880976712,0.0121172713659289,0.0219256057620945,0.888192628013992
"W.11",0.00036396906596281,0.00193185729542888,0.059008661380906,0.0254167866711207,0.140527330698939,0.369839191817323,0.988977503397416,0.0670190571934988,0.004611780500552,0.0621137250264686,0.0250860676260379
"W.12",0.00402997874259314,0.00701080059245807,0.0467396225769091,0.999370761032057,0.198995044643809,0.0242793960203164,0.0440189782443275,0.0337575666676151,0.00541890346949081,0.0293399901944471,0.0184491791524073
