"ex.sig","ref.sig","sim"
"hdp.1","SBS1",0.999400687027241
"hdp.2","SBS12",0.993312973788426
"hdp.3","SBS2",0.998907155800795
"hdp.4","SBS40",0.993728290820633
"hdp.5","SBS13",0.999709036261484
"hdp.6","SBS5",0.999690568305682
"hdp.7","SBS17b",0.999446359845637
"hdp.8","SBS17a",0.999184398471623
"hdp.9","SBS28",0.987390106762752
"hdp.10","SBS34",0.989166588698201
"hdp.11","SBS36",0.997736373190346
"hdp.13","SBS4",0.999507000435386
"hdp.14","SBS9",0.995704684601437
"hdp.15","SBS8",0.990732918319147
"hdp.16","SBS44",0.995095777109194
"hdp.17","SBS7c",0.998485583918517
"hdp.18","SBS37",0.996387625773192
"hdp.19","SBS22",0.989701261040505
"hdp.20","SBS3",0.995303256646876
"hdp.21","SBS7d",0.99867908842743
"hdp.22","SBS18",0.993365977159594
"hdp.23","SBS41",0.992973552303391
"hdp.25","SBS29",0.987954663666153
"hdp.26","SBS30",0.960818638766753
"hdp.27","SBS7b",0.974049676340828
