"","SBS1","SBS2","SBS3","SBS4","SBS5","SBS6","SBS7a","SBS7b","SBS7c","SBS7d","SBS8","SBS9","SBS12","SBS13","SBS16","SBS17a","SBS17b","SBS18","SBS22","SBS26","SBS28","SBS29","SBS30","SBS34","SBS35","SBS36","SBS37","SBS38","SBS39","SBS40","SBS41","SBS44"
"hdp.1",0.999400687027241,0.0263469320025852,0.0768257906247524,0.0340327626154469,0.221338464103324,0.769543327346033,0.0572321000274503,0.0811087108787537,0.0322224050825566,0.0256921323438924,0.0528720555692171,0.0882095756481172,0.0373789075991046,0.00992711551551628,0.0454124716277935,0.0135151641156623,0.00487377058037164,0.130174331911462,0.0173802446725797,0.0716244316737938,0.0195937358607139,0.166045156359759,0.127991076962664,0.0408637564329659,0.0326909475781696,0.0493591302472757,0.086695492320193,0.0251846802063684,0.110813514460527,0.0642537694824303,0.111505881222505,0.227495652879433
"hdp.2",0.037731492651236,0.0344148645729501,0.490865284037022,0.131444049699031,0.703086583617836,0.079067039154012,0.0559383213731225,0.0867673974832674,0.20936518658229,0.426694845578266,0.197890121113012,0.465315640807676,0.993312973788426,0.029697788617168,0.581538375630661,0.35260301637866,0.036309322865269,0.100651938824474,0.0979080820055402,0.960960836663324,0.0425059887966175,0.0850725403525795,0.0875492813505029,0.0480325572953242,0.0855417750561285,0.0802666401131295,0.820258344012305,0.0584569420120007,0.284178347540721,0.441684971524058,0.397953016423612,0.364663130629272
"hdp.3",0.0190008115202109,0.998907155800795,0.0997310330914858,0.0448804230837885,0.251121806871883,0.0648079813398944,0.712412328959761,0.252736518277469,0.0612917402141525,0.0694330422567836,0.0472797478239065,0.0522830664489488,0.0405942928590102,0.0171575092272069,0.0586116111369475,0.00310401505401614,0.00168282660305774,0.066242083303383,0.0079016977693066,0.0236860053996609,0.0126824067574117,0.0415678515371863,0.461004151296401,0.00662446836658837,0.0457390184832942,0.0514102627389551,0.0422272823854309,0.0245692522322866,0.0505607546151318,0.332516203960834,0.0911664992929154,0.0190967444446359
"hdp.4",0.148884518569065,0.330698013889173,0.880332507007991,0.608016272815576,0.852677947644332,0.302697885782749,0.397727281828407,0.415540072245226,0.370279425432362,0.270207376182554,0.656307095351364,0.625864439206691,0.424251719239634,0.291757133854434,0.441516439868519,0.194129438706271,0.186328574291373,0.581274626211903,0.19529355517958,0.39812727202012,0.289234914983309,0.52030894886684,0.523677725127023,0.168001487615608,0.514418995771504,0.497472958265301,0.521068138817678,0.303682156532922,0.66315191491837,0.993728290820633,0.553677711943451,0.479337839166037
"hdp.5",0.0205833865510558,0.0189582840966271,0.293745260476368,0.108076848917655,0.16834933263746,0.0259732631613245,0.021388990283202,0.0203408797805676,0.044732640409394,0.0195265026373802,0.0742423078981915,0.0818640947561204,0.0294733246213804,0.999709036261484,0.101760321633804,0.00937812881181632,0.00432133322096095,0.134024959213893,0.0156707038481225,0.0235209306816149,0.00768286080715486,0.0765940909865624,0.0280207939150533,0.00903760410012167,0.132699524607028,0.176655830082673,0.0362637339558026,0.0298291796075711,0.489522227604718,0.305829145629153,0.261731388686429,0.0409910690923621
"hdp.6",0.202212988243811,0.249889706921986,0.786754556566491,0.372999835493416,0.999690568305682,0.42641806790549,0.354907620446288,0.422787160856422,0.250925994753848,0.331815732054758,0.437972599806835,0.571007360618168,0.673223116196184,0.154340597195492,0.646948928198841,0.201297012404731,0.0943776979897204,0.350631340398391,0.197630958549499,0.660530690540946,0.147262675748995,0.317681687354644,0.55401776793426,0.130360950879543,0.370494959561246,0.265197066478821,0.663433833598493,0.144965596232158,0.558358850145072,0.823785998654306,0.48506098152418,0.60630488508731
"hdp.7",0.00507213372946191,0.00184639843065781,0.108354765345351,0.0139322349870463,0.0973020000082893,0.0110110184704116,0.00331461616063999,0.00590427856815079,0.0400343275458004,0.0169186941599335,0.0197647905885433,0.469912302070393,0.0198888943980793,0.00325754605916295,0.0285967547452207,0.0544606180278991,0.999446359845637,0.0315871662493488,0.0118952280518593,0.0666084864788454,0.397494736703251,0.0106631977669369,0.0109144098908214,0.00390966712143603,0.0319938727867415,0.0106322170824907,0.104879191056337,0.0219582237585386,0.0752638771042293,0.182421267652002,0.153200376544813,0.0206159454329858
"hdp.8",0.0373721006543609,0.00729918537834151,0.257492610623198,0.060215112344966,0.220998580162131,0.0419219590524079,0.0147592648753936,0.0324862336548823,0.180959460881634,0.130694084140268,0.137224227947956,0.292314783381088,0.349799218504549,0.00925130167567456,0.085736150147247,0.999184398471623,0.0559641809933856,0.0391633571830106,0.0760566394628048,0.374917626524835,0.0249502067655439,0.0364199339883037,0.0356160652000093,0.0128469756321837,0.106373674729764,0.0242858983399138,0.368419471956464,0.0225511750976589,0.130847998493849,0.207123787719841,0.102520674863835,0.0982009103512975
"hdp.9",0.0317730144939476,0.0432868476639071,0.218468453101948,0.0652464580913253,0.235333218893517,0.055019166078621,0.0540420885473525,0.0610100828841964,0.120289253126671,0.0532050444690346,0.0812932166634354,0.567560563936269,0.0812706017653704,0.0174803600921433,0.121009475810225,0.05464577344254,0.373831305991092,0.0888086698557872,0.0325163814267899,0.122865917461534,0.987390106762752,0.0625248429431137,0.101929133893347,0.0191942491542876,0.0800820701260302,0.054649666494705,0.288196326312611,0.0378129727295299,0.169722012317608,0.364394623731426,0.51838040350343,0.109049130096861
"hdp.10",0.0648431288888851,0.0223978285544075,0.234683784204548,0.151018275480941,0.226207019927939,0.0758814422846963,0.0399301167025485,0.0691063114619449,0.292972270750031,0.163052289734255,0.322556202195663,0.309741985554827,0.112815149072978,0.0277772567081005,0.141293130475398,0.0331698806990615,0.0155101713941085,0.132112513347763,0.335318101676482,0.0925800247508607,0.0321924629750789,0.0826018375747413,0.0685854725189003,0.989166588698201,0.129535839368861,0.0637109470226132,0.115207555925283,0.053570361982298,0.174706266924362,0.256516092109303,0.637542551151724,0.208916702619389
