Type,Subtype,Indel_size,Repeat_MH_size,ID83A,ID83B,ID83C,ID83D,ID83E,ID83F,ID83G,ID83H,ID83I
INS,T,1,5+,0.00213185,0.90262136,0.00056989,0.02320358,0.00165401,0.00377773,0.02686862,0.24371867,0.00531263
DEL,repeats,2,0,0.00013908,0.00018585,0.02897335,0.00972948,0.00654034,0.00136763,0.01376464,0.00068358,0.0683536
DEL,repeats,2,1,0.00360251,5.965e-05,0.01605261,0.00506443,0.00979523,0.00039278,0.00134597,0.00556046,0.22791827
DEL,repeats,2,2,0.00179384,0.00010623,0.00195496,0.00014246,0.01196085,0.00115486,0.00054028,0.00177718,0.05116062
DEL,repeats,2,3,0.00077735,0.00021902,0,1.854e-05,0.00613835,0.00021041,0.0001277,0.00040375,0.00919395
DEL,repeats,2,4,0.00095181,9.34e-06,0.00038816,9.573e-05,0.00327778,0.00012624,0.00015771,6e-08,0.00281799
DEL,repeats,2,5+,0,0,0.02512512,0.00059762,0.00029307,1.341e-05,0.00044102,0,0.00183404
DEL,repeats,3,0,1.03e-06,0.00011082,0.01973938,0.01208409,0.00099718,0.00188254,0.00207599,0.00110028,0.00450745
DEL,repeats,3,1,0.00504259,0.00405705,0.00240253,0.00028154,6.886e-05,0.00482762,0.00251193,0.00427545,0.08736204
DEL,repeats,3,2,0.00237394,0.00055719,7.204e-05,0.00048525,3.525e-05,0.00022667,0.00145282,0.00115613,0.01868676
DEL,repeats,3,3,0.00047253,0.00039651,0.00042615,0.00016545,1.116e-05,9.057e-05,0.00040349,0.00039185,0.00368249
DEL,repeats,3,4,0,2e-08,0.00701553,8.096e-05,3.33e-06,2.24e-06,0.0001685,1.205e-05,0.00026052
DEL,repeats,3,5+,0,1e-08,0.01018657,0.0001869,7.112e-05,6.07e-06,0.00033966,1e-08,0.00043639
DEL,repeats,4,0,2.18e-06,4.947e-05,0.0129374,0.00638442,0.00050022,0.00244542,0.00125237,0.00030213,0.0075007
DEL,repeats,4,1,0.00225113,0.00052987,0.00021769,0.00040301,0.00037549,0.0025111,0.00333278,0.00055923,0.0597096
DEL,repeats,4,2,0.00053849,7e-07,0,3.923e-05,3.25e-06,0.00021206,1.275e-05,0.00056464,0.0123456
DEL,repeats,4,3,5.43e-06,0,0.00428382,2.729e-05,2.058e-05,2.943e-05,0.00019764,0,0.00457873
DEL,repeats,4,4,0,0,0.00497642,0.00011209,7.06e-05,0.00013019,0.00010961,0,0.00074324
DEL,repeats,4,5+,0.00023544,2.189e-05,0.00188781,4.447e-05,0.00015892,7e-08,8.637e-05,1.598e-05,0.00065611
DEL,repeats,5+,0,0,0,0.01650476,0.25713119,0.00191079,0.0248397,0.00332077,0.00217497,0.00370678
DEL,repeats,5+,1,0.00310139,1.934e-05,2.278e-05,8.621e-05,0,0.00711017,0.00019072,7.462e-05,0.01413235
DEL,repeats,5+,2,0.00045071,9.201e-05,0.00036315,0.00038669,2.917e-05,0.00033799,0.00026842,1.083e-05,0.00226722
DEL,repeats,5+,3,0.0001621,1.27e-06,0.00016339,9.06e-06,1.746e-05,0.00016332,5.85e-06,0.00016692,0.00146265
DEL,repeats,5+,4,4.9e-05,1.557e-05,9.46e-05,0.00012308,6.113e-05,4.475e-05,1.846e-05,4.7e-07,0.00013509
DEL,repeats,5+,5+,1.553e-05,1.353e-05,0.00069935,2.71e-05,2.375e-05,0,1.787e-05,0.0001713,0
INS,repeats,2,0,0.00032399,0.00045951,0.0084712,0.00195272,0.00229687,0.00205318,0.00225005,0.02462685,0.0013571
INS,repeats,2,1,0.00027004,8.28e-06,0.02144612,0.00149141,0.00350156,0.00025343,0.00101217,3.787e-05,0.00019482
INS,repeats,2,2,0.00106896,0.00029744,0.00834437,0.00012193,0.00119591,0.00057954,0.00105865,0.00138189,0.00013019
INS,repeats,2,3,0.00039989,0.00050473,0.00112877,0.00017768,0.00098596,0.00050414,0.00032026,0.00075618,0.00022123
INS,repeats,2,4,0.00194529,0.00291463,3.738e-05,0.00013555,0.00012551,7.061e-05,0.00041994,0.00259728,6.329e-05
INS,repeats,2,5+,0.01455747,0.01583248,0.00047773,0.00247158,2.15e-06,0.0005652,0.0067039,0.00174351,0.00017901
INS,repeats,3,0,4.956e-05,5.3e-07,0.00473629,0.0004787,0.00014299,0.00102515,0.00026989,0.00654123,0
INS,repeats,3,1,0.00128893,0.0003129,0.00655158,0.00093311,0.0002065,0.00019176,0.00083135,0.00242472,0.00071575
INS,repeats,3,2,0.00022941,1.175e-05,0.00153126,0.00017935,0.00011928,0.00058632,0.00010238,0.00014389,0.00039735
INS,repeats,3,3,6.4e-07,0.00010537,1.669e-05,2.473e-05,0,0.0001883,2.99e-06,0.00029804,0.0001306
INS,repeats,3,4,0.00012057,9.06e-05,3e-08,9.995e-05,1.529e-05,0.00019428,3.612e-05,0.00042141,9.203e-05
INS,repeats,3,5+,0.00190301,0.00095778,8.38e-06,7.441e-05,4.331e-05,3.709e-05,0.00023317,0.00273676,0
INS,repeats,4,0,1.126e-05,4.5e-07,0.00288616,0.00064571,3.924e-05,0.00181454,0.00025837,0.00529386,3.411e-05
INS,repeats,4,1,0.00116988,0.00078848,0.00406995,0.00140406,0.00021875,0.0005168,0.00114254,0.00180648,0.00109964
INS,repeats,4,2,1.46e-05,5.257e-05,0.00026427,1.273e-05,0.00014608,0.00056959,1.087e-05,8.264e-05,2.99e-06
INS,repeats,4,3,0.00010129,0.00015173,0,4.9e-07,2.093e-05,0.00028849,1.892e-05,0.00096582,5.28e-06
INS,repeats,4,4,0.00028453,0.00029348,1.566e-05,8.215e-05,0,0.00010734,4.226e-05,0.00198362,4.674e-05
INS,repeats,4,5+,0.00218454,0.00093462,0.00062617,0.00105344,2.39e-05,7.506e-05,0.00055175,0.00031905,0
INS,repeats,5+,0,0,2e-08,0.00546899,0.00016519,5.565e-05,0.00847368,0.00046613,0.00333817,4.852e-05
INS,repeats,5+,1,0.00013007,0.00128366,0.00544434,0.01033797,0.00042759,0.00511407,0.00315215,0.0281743,0.00157953
INS,repeats,5+,2,1.73e-06,0.00026593,0.00024376,8.29e-06,2.429e-05,0.00163552,5.517e-05,0.00055336,0.00015529
INS,repeats,5+,3,9.057e-05,0.00028577,0.00016018,0.00014974,2.075e-05,9.57e-06,9.165e-05,0.0001347,0
INS,repeats,5+,4,2.76e-06,0.00028483,0.00011071,2.042e-05,3.06e-05,1.631e-05,8.665e-05,0.00020306,8.403e-05
INS,repeats,5+,5+,0.0001008,0.00017465,0.00048185,0.00011071,1.293e-05,7.739e-05,5.456e-05,2e-07,0.00047785
DEL,MH,2,1,0.00011135,0.00034053,0.0234289,0.00099598,0.00689482,1.321e-05,0.00137926,0.00169274,0.18811672
DEL,MH,3,1,1.98e-06,1.802e-05,0.01558956,0.01008064,0.00017593,0.00131297,0.00150246,0.00148637,0.00593066
DEL,MH,3,2,0.00294343,0.00110269,0.00698977,0.0038368,0.00027233,0.00379158,0.00053042,0.00371819,0.04895614
DEL,MH,4,1,0.00011595,7.612e-05,0.00975676,0.00642087,0.00014003,0.00237594,0.00129323,1.842e-05,0.00923129
DEL,MH,4,2,0.00054392,8.043e-05,0.00503015,0.00035131,0.00024939,0.00763193,0.00250031,0.00080353,0.03081229
DEL,MH,4,3,0.00067442,2.87e-06,0.00196647,2.015e-05,0,0.00474693,0.00096051,0.00183873,0.04397924
DEL,MH,5+,1,0.00049043,0,0.00398424,0.29698534,0.00055891,0.08114299,0.00160711,0.00120132,9.706e-05
DEL,MH,5+,2,2.62e-06,0,0.00175037,0.09747474,0.00132758,0.26845649,0.00052841,0.00151578,5.1e-07
DEL,MH,5+,3,0,0,0.0034838,0.0187251,0.00112485,0.22205283,8.601e-05,0.00049137,0.0008371
DEL,MH,5+,4,0.00045156,0,0.00031817,0.00059621,0.0003894,0.12515998,4.522e-05,0,0.00287604
DEL,MH,5+,5+,0.0023419,0.00040567,0.00028557,0.00049952,0,0.10349184,0.00102794,0.00091937,0.00120529
