"ex.sig","ref.sig","sim"
"hdp.1","SBS1",0.998973023475777
"hdp.2","SBS17b",0.999238461737352
"hdp.3","SBS7a",0.943259178863882
"hdp.4","SBS2",0.999842945890833
"hdp.5","SBS28",0.984241283417558
"hdp.6","SBS22",0.988707248484241
"hdp.7","SBS18",0.997761151243707
"hdp.8","SBS44",0.9939903767775
"hdp.9","SBS12",0.992851890474129
"hdp.10","SBS40",0.999257264903196
"hdp.11","SBS17a",0.998418502903954
"hdp.12","SBS5",0.999150251726537
"hdp.13","SBS7c",0.999344873625798
"hdp.14","SBS35",0.992688556328375
"hdp.15","SBS4",0.999234294139215
"hdp.16","SBS3",0.997568527369871
"hdp.17","SBS13",0.998321029589998
"hdp.18","SBS7b",0.982474286623799
"hdp.19","SBS41",0.993805801634846
"hdp.20","SBS7d",0.979348661642284
"hdp.21","SBS16",0.990558182139254
"hdp.22","SBS29",0.951801050932587
