Signature,NumberOfPostSamples
low confidence hdp.1,3400
low confidence hdp.2,2468
low confidence hdp.3,2397
low confidence hdp.4,1992
low confidence hdp.5,1597
low confidence hdp.6,1240
low confidence hdp.7,1200
low confidence hdp.8,1199
low confidence hdp.9,1103
low confidence hdp.10,800
low confidence hdp.11,800
low confidence hdp.12,792
low confidence hdp.13,595
low confidence hdp.14,400
low confidence hdp.15,54
low confidence hdp.16,29
low confidence hdp.17,2
