num.sigs,46
likelihood,42889.34
evidence,75853.78
relevance,0.841167418602569,1.133248760824,4.99560971430031,1.08316771743876,1.21649866864648,5.97828778206762,13.3689976668811,1.56186016755586,4.23505946903211,0.967182907290146,1.15916686097614,1.36317815730012,2.96057376532426,4.1919974671613,1.382682545719,1.51753220141397,0.490214745858512,2.62096335660415,29.5273674274365,1.71334536006371,11.5527449684256,1.50781460269805,3.37564278192729,0.918335092550417,3.52923767274356,4.5842780542983,2.35992093470855,7.68281008584551,4.13610115262546,5.80211494611372,0.792894334753949,1.79513514418457,4.01131999489936,2.85430048973011,4.20099337079987,3.1556320899839,0.722266221358048,1.20729158456848,1.84572039659157,1.2296375776393,11.9234644234067,2.13623656424919,3.41455885623295,1.56057723664795,9.91521148039145,0.841759184931925
error,40626505
