"ex.sig","ref.sig","sim"
"hdp.1","SBS1",0.9987522000252
"hdp.2","SBS7a",0.956592861553821
"hdp.3","SBS2",0.999653226235084
"hdp.4","SBS17b",0.999295393926327
"hdp.5","SBS28",0.984349114696385
"hdp.6","SBS18",0.997911368517028
"hdp.7","SBS41",0.993767425532862
"hdp.8","SBS7d",0.982523319899376
"hdp.9","SBS5",0.99917582730121
"hdp.10","SBS3",0.997554391090481
"hdp.11","SBS13",0.99784818072602
"hdp.12","SBS12",0.993377822608433
"hdp.13","SBS16",0.990263490600059
"hdp.14","SBS22",0.988617010087723
"hdp.15","SBS17a",0.998418461526043
"hdp.16","SBS44",0.994483381878157
"hdp.17","SBS40",0.999249926877943
"hdp.18","SBS4",0.999062371508488
"hdp.19","SBS7c",0.999337883468728
"hdp.20","SBS29",0.951778565679829
