"ex.sig","ref.sig","sim"
"hdp.6","SBS1",0.996173603824397
"hdp.7","SBS2",0.999499848876231
"hdp.11","SBS3",0.977693704937515
"hdp.5","SBS4",0.991949985661361
"hdp.2","SBS5",0.974775944291491
"hdp.13","SBS7c",0.996464471812319
"hdp.18","SBS7d",0.98803751987029
"hdp.21","SBS12",0.991751870020709
"hdp.16","SBS13",0.997005290775976
"hdp.24","SBS16",0.987046280181746
"hdp.15","SBS17a",0.999230587706107
"hdp.8","SBS17b",0.997414689040465
"hdp.12","SBS18",0.995348557255662
"hdp.45","SBS22",0.988989789671792
"hdp.26","SBS28",0.982135288916055
"hdp.28","SBS29",0.951099255257726
"hdp.42","SBS35",0.97040071172559
"hdp.25","SBS38",0.979396214341589
"hdp.4","SBS40",0.989440244718166
"hdp.31","SBS41",0.992064909628963
"hdp.10","SBS44",0.988673013608823
