Type,Subtype,Indel_size,Repeat_MH_size,W.1,W.2,W.3,W.4,W.5,W.6,W.7,W.8,W.9,W.10,W.11,W.12,W.13,W.14,W.15,W.16
DEL,C,1,0,3.2909337716193e-135,0.0031993758269645,1.20670298122897e-100,0,0,8.35073289800297e-26,0.026376723431655,8.8303949852212e-99,0.000911561499526395,4.15823351308027e-159,4.39996337075496e-74,2.01940983448751e-295,0.0245017378356696,0.571644561200375,0,0.0866202047726853
DEL,C,1,1,0,0,1.10487174956645e-194,0,0.000504334124708116,0.0177254470632429,0,0,0,5.33348988639389e-253,0.0198909040280143,0,0.00067249625199987,0.136114027617713,7.41527337979788e-219,0.249563925978055
DEL,C,1,2,0,0,7.17631208948461e-34,0,0,0,0,0,0,0,0.0236225009429203,0,0.00560542315005416,0,0,0.233754399993037
DEL,C,1,3,0.000251230733328419,0.0016312568448266,0.00322593141665058,0,0.00159561256508191,0.00524163234655365,0.0189225073069327,1.70195792663097e-197,0,8.87925766136183e-225,0.0189708087740189,2.02970272576901e-178,0,0.0126794940321228,0,0.0740179327019825
DEL,C,1,4,0.000892046855079405,0.00268357283608644,0,0,0.000334289354823949,0,0.0240576711042746,0.00479326807830516,0.00203046064138327,0,0,0,0.00209841227036414,0.015293911260139,0,0.0492312425111505
DEL,C,1,5+,0.00182634431675158,0.0104965638064448,0,0,0.00115419312609904,0,0.110326126025631,4.55646390448777e-207,0.00459164804781358,0,0,0,0.000820865334212386,0,0,0.0273523796806501
DEL,T,1,0,0,0.00580977394530534,0.039394894550028,0,5.70424984752038e-122,0.0323989687481081,0.0532329177263898,0.0162435954596036,0.0233361140326092,0.0353724006559363,0.190657442770605,0,0,0.146622799014342,6.82675340394211e-302,0.0265620790695407
DEL,T,1,1,0,0,0.768539485963772,0,0,0,0,0,0,0,2.09690944750028e-47,0,0,0,0,1.63494043692589e-76
DEL,T,1,2,0,0.00312060628491791,1.53396506122123e-08,0,1.70526006594614e-150,1.84626466299669e-161,0.0150567393867228,0.044986815089961,8.49755874392072e-209,1.19653772439297e-16,0.113363533020688,0.971728959058562,0.000751303285607885,1.99470881056804e-57,0,0.0134608761706278
DEL,T,1,3,0,0.00893615298755905,1.72993140165839e-111,0,6.48541583024603e-16,9.37439993369365e-190,0.102849690059507,2.13707243715019e-05,0,0.947710298758962,1.24152586153126e-39,2.95256241162718e-240,4.86439537062323e-30,1.75837112219134e-109,0,6.32746101865015e-65
