"ex.sig","ref.sig","sim"
"hdp.1","SBS1",0.99888298675829
"hdp.2","SBS7a",0.947463883096606
"hdp.3","SBS17b",0.999250234460411
"hdp.4","SBS2",0.999598523567198
"hdp.5","SBS13",0.998031711234574
"hdp.6","SBS12",0.993028483524391
"hdp.7","SBS4",0.999251676254265
"hdp.8","SBS7d",0.980516753112022
"hdp.9","SBS7c",0.999360346273985
"hdp.10","SBS3",0.997598063303527
"hdp.11","SBS44",0.993970106446083
"hdp.12","SBS40",0.99922399281332
"hdp.13","SBS17a",0.998361392228929
"hdp.14","SBS22",0.988826010492662
"hdp.15","SBS35",0.99824577643266
"hdp.16","SBS41",0.993607207728202
"hdp.17","SBS5",0.999127180360109
"hdp.18","SBS7b",0.982920810195361
"hdp.19","SBS18",0.997465196097684
"hdp.20","SBS28",0.984248550467057
"hdp.21","SBS16",0.989983085926535
"hdp.22","SBS29",0.954178127667799
