"ex.sig","ref.sig","sim"
"hdp.1","SBS1",0.999260528536795
"hdp.2","SBS7a",0.951838144307612
"hdp.3","SBS17b",0.999327084878091
"hdp.4","SBS5",0.999171628202372
"hdp.5","SBS18",0.997362211536209
"hdp.6","SBS22",0.988708299488337
"hdp.7","SBS12",0.992961288523865
"hdp.8","SBS44",0.994032145662988
"hdp.9","SBS4",0.99918441534899
"hdp.10","SBS40",0.99917933401005
"hdp.11","SBS13",0.99662697271978
"hdp.12","SBS41",0.993959088182388
"hdp.13","SBS3",0.99769632364995
"hdp.14","SBS35",0.998889658166325
"hdp.15","SBS28",0.984344234358661
"hdp.16","SBS7c",0.999346035163378
"hdp.17","SBS2",0.999684309886564
"hdp.18","SBS17a",0.998454100241521
"hdp.19","SBS7d",0.980629373660033
"hdp.20","SBS16",0.991098145806386
