Type,Subtype,Indel_size,Repeat_MH_size,W.1,W.2,W.3,W.4,W.5,W.6,W.7,W.8,W.9,W.10,W.11
DEL,C,1,0,0.00485154523913654,9.15894541546051e-08,2.88531015228264e-131,0.0353597648017118,0.0264377660794347,2.23525198042308e-50,0.00510442465671299,0.106910577502782,0.353151284460741,0.00606866983841382,0.022554603743531
DEL,C,1,1,2.85744991007935e-05,0,2.77862016538562e-114,0.0211501785194778,0.00080464430504289,0.00070343787962605,0,0.235485285795643,0.101754836196847,1.12865197447775e-100,0.032728305504882
DEL,C,1,2,0,0,0.00816442608852166,4.58610150670412e-92,0.00718344884334934,0,0,0.209089779206549,0,0,0.0308391219356499
DEL,C,1,3,0.00248314809429828,0,0.00494185227044486,0.00461750265713647,6.00124779903456e-229,0.00188416866722124,0,0.0746464525669975,0.0101865691004766,0.000214854699409282,0.0163583531041028
DEL,C,1,4,0.00388830274052277,0,0.0024821634828542,0.000379479441875076,0.00208104186705838,0.000620873413296948,0.00190429213057517,0.0504398420646296,0.0130518216114478,0.000571580093669351,0.00231262313779327
DEL,C,1,5+,0.0146285594028358,0,0.000534165298689306,0.000427679850663796,0.000999947838582521,0.00338135337436906,0.000207886055817618,0.0258782670611824,0,0.00197841478195027,0.00292276192800832
DEL,T,1,0,0.00791917468319941,0.00024373941043793,0.0428829384430909,0.0342496540262426,2.93223966321542e-18,0.00127511628281493,0.0222115049454467,0.0315259898479181,0.110177475024978,0.00278385266277551,0.123003042787538
DEL,T,1,1,0,0,0.66961873740424,0.00556973402357789,0,0,0,3.66970223243029e-13,0.0433669799547206,0,1.4307903415464e-15
DEL,T,1,2,0.00706422480254641,1.11253692925361e-308,0.0100609123732528,0.00738992103916665,0.0112370749411812,0.000876694181516564,0.0124196721163448,0.00976393639324038,0.090162547758968,0,0.147426790097745
DEL,T,1,3,0.0202617495965919,2.6602034761122e-247,0.0535798328897302,0.00757132524983787,0.0227975767156002,0.00227853543741251,0.0191559397710707,0.00970592827503061,0.118896849104202,0,0.104090313549743
DEL,T,1,4,0.0471510009666299,0.000235564515195807,0.00408602036198956,4.30780807780173e-123,0.018134740768493,0.00433265835759842,0.0100662354380663,0.00728498464303751,0.0989854390050374,0,0.0652012881916184
DEL,T,1,5+,0.814967548217311,9.61458729818247e-257,1.6341013545745e-84,0.0118781722817841,1.59829282984868e-33,1.15976671548377e-54,0,0.0091355700193363,1.81842617755068e-142,5.44146558040666e-281,1.10705712238891e-06
INS,C,1,0,0,0,0,0,0,0,0.696372077651931,0,0,0,0
INS,C,1,1,0.000208447834012012,0.177409401353316,0,2.12390455906722e-249,0.00190614492712712,0,0.01779155913271,0,0,0,0
INS,C,1,2,1.90148893768614e-05,0.10016001750516,4.8660941869591e-25,0,0,0,0,0.00086042017533149,0,0,0.00363343929096308
INS,C,1,3,0.000477824757826843,0.0375907578506494,0,0,0,0.000606974010578448,0.00191339244068647,0.00681505054477153,0,0.000209630716531208,0
INS,C,1,4,0.00293145836754759,0.0117003073508573,0,0,0.000149479110321966,0.00172459381151676,0.00109551015134596,0.00829754869315856,0,0,0
INS,C,1,5+,0.00904739426838852,0.001465911551183,0.000191340184978034,0,0,0.0243960041798723,0,0.00780964257842016,4.69524672254439e-197,6.82020025905189e-05,1.8640850483423e-60
INS,T,1,0,0.00132977014317555,0.000305614286997535,0.0440665472026453,0.00354997613463779,0.00635700062622944,0.0022847471261812,0.048402064781936,0.0188476659888919,0.0129979382948175,4.34925279557704e-05,0
INS,T,1,1,0,0.327930590184912,1.23401397825448e-133,0.00234814401962014,7.42212148668937e-204,0,0.00115836061772552,0.04553655719735,0.0107321666975184,0,0.0147993493057644
INS,T,1,2,0.000672392519743173,0.169720497048081,0.00156715299715299,0,5.27418990612705e-05,6.52133376501885e-05,0.00102631893139262,0.0456481204460242,0.000486680707338241,0,0.037044092815478
INS,T,1,3,0.00108778519042113,0.112679111597676,0.0108739564754288,1.57900795611213e-85,0.000561516502288088,0.00426392169254312,0,0.0280067120332836,0.00102531183745211,0,0.0212327787945312
INS,T,1,4,0.00348430428762828,0.0504635360864597,0.0148803105189311,8.86679596486828e-51,0.00105443454896138,0.016853299831186,0,0.00622996744053611,0.000836689299487203,0,0.0112001550267554
INS,T,1,5+,0.0031627492749911,2.95388724743714e-293,9.11636986330828e-101,3.52187993268318e-09,4.62254152587679e-36,0.900211512764997,1.77226256400654e-308,1.57742429858351e-37,6.25232875002229e-59,8.24212502410105e-241,2.09422195302702e-28
DEL,repeats,2,0,0.000105790407630943,0,0.0265895146397071,0.0094921853149732,0.000866810838097922,0.000188170700575619,0,0.00637129744893966,0.0129868760375625,0.074483343923014,0.0306431296184267
DEL,repeats,2,1,0.00330215158983268,0.00201185932662225,0.00543024481409153,0.0119335222630566,0.00123982451188182,0.000145541107410703,0.0054417001250695,0.0103963291583075,0.000616024908511771,0.23660698755909,0.0290298117467811
DEL,repeats,2,2,0.00184066129622179,0,0.0042512347439238,0,0.00235472789280258,1.30003563362974e-05,0.00304730709131011,0.0142847076472759,0,0.057713018273962,0.00475895424871466
DEL,repeats,2,3,0.000778057185155962,0,0,0,0.000194611584511154,0.000103786112108865,0.000652990622977364,0.00819829669659658,0,0.0140417124162814,0
DEL,repeats,2,4,0.000864984515509059,0,0,0,0,0,0,0.00383208083087985,0,0.00278275507225837,0.000989779702333077
DEL,repeats,2,5+,0,0.00392656521434712,0.00241440950134204,0,0,0,0,0,0,9.1305783167878e-118,0.0320681492702875
DEL,repeats,3,0,1.1817958797013e-05,0,0.00334962038645139,0.0121404934516723,2.65399575092503e-66,7.25609536401952e-05,0.001144526052889,0.000310176900432444,0.00187439221340115,0.00477955925450615,0.0216987526042613
DEL,repeats,3,1,0.00486846764566844,9.82303636110551e-24,0.000542631694684115,0.00159927190658327,0.00560731954942241,0.00470886561529386,0.00347094564284478,1.78066833758655e-91,0.00359208082193157,0.100330226610651,0.00670225112467376
DEL,repeats,3,2,0.00234735756291153,1.2634472359104e-05,0.000739015864582895,0,0.000770417088998157,0.000430216905876638,0.00101296599812511,0,0,0.0240721049974656,0.000477625421877181
DEL,repeats,3,3,0.000450390175007992,0,0,0,0,0.000127495833223205,0.000586308818625412,0,0,0.00566926611310437,0
DEL,repeats,3,4,0,0.000541506686958922,0.000489369595188276,0,0,0,0,0,0,0,0.00858361948553256
DEL,repeats,3,5+,0,0.00102902487960871,0.000815080512335177,0,0,0,0,0,0,0,0.0125557182349718
DEL,repeats,4,0,8.43774666531308e-06,0,0.00234372526726756,0.00739393630977779,0.00204652710529393,2.80386217894253e-05,0,6.8538023661157e-109,0.000405527112081618,0.00755824018202706,0.0137073190923723
DEL,repeats,4,1,0.00206703214654792,0.000151651211460699,0,0.00198846505025746,0.00290795128746105,0.000509636536837105,0,0.000503365450551283,0.00366537486967124,0.0657859258444285,0.00306429644053228
DEL,repeats,4,2,0.000471668546097414,0,0,0,0.000300022559666905,0,0.000429875646215106,0,0,0.0149183532017571,0
DEL,repeats,4,3,3.20779606845597e-07,0,2.22190265772487e-05,0,0,0,0,0,0,0.00349379125377212,0.00563916209767428
DEL,repeats,4,4,0,1.93180004380062e-05,0.00040553892099079,0,0,0,0,0,0,0,0.00676788123126048
DEL,repeats,4,5+,0.000202426634192854,0,0,0,0,0,0,0,0,0.000198968320136973,0.00170722776773556
DEL,repeats,5+,0,0,0.000829691848127961,0.0111031156000018,0.259087668559287,5.91425347108881e-112,0,1.20955901762763e-142,0.000300478915679217,0,0.00152734854522097,0.012871181314985
DEL,repeats,5+,1,0.00298032007334542,0,0.00151224306305093,0,0.00874366462663037,0,0.000450299365162954,0,0,0.0169032857679026,0
DEL,repeats,5+,2,0.000412209865384843,0,0,0,0.000276930237044268,0,0,0,0,0.00264228424712236,0
DEL,repeats,5+,3,0.000143478052770544,0,0,0,0,0,0,0,0,0.000649747850608658,0
DEL,repeats,5+,4,7.42589097629485e-05,0,0,0,0,0,0,0,0,3.91068513254797e-05,0
DEL,repeats,5+,5+,2.6005648606612e-05,0,0.000460310075957989,0,0,2.90111027396972e-06,3.92556322191294e-05,0,0,2.0670624341723e-05,0
INS,repeats,2,0,0.000349411413032497,0,0.0139095068938463,0.00176159548966585,0.00215306078903936,0.00029633745481866,0.0375076709534194,0.00261902738898516,6.20853026491916e-05,1.11253692925364e-308,0.00591400915178965
INS,repeats,2,1,0.000262626521652149,0,0.0024560034518415,0.00123493850800425,0,0,0,0.00282242750385942,0.000966674208317862,0,0.0242508243519156
INS,repeats,2,2,0.00107020836174211,0,0.0012722548648794,0,0.000745971290379652,6.23938865844719e-05,0.00228987414503523,0.00112691974122051,0,0,0.00965777578340543
INS,repeats,2,3,0.000428427560195493,0,0.00107627426821757,0,0.0003627509318251,0.000289725495042728,0.00125341359815648,0.00104411045484903,0,0,0.00117571424896976
INS,repeats,2,4,0.00200031897587662,0,0,0,0,0.00278013553121764,0.00303259207492585,0,0,0,0
INS,repeats,2,5+,0.0136824281099517,0,1.98300294169368e-78,0.00123462611426796,0.00034753871244306,0.0180837624165553,0,0,9.20096796003641e-301,4.31032865290343e-05,0.000952264913920974
INS,repeats,3,0,5.48086314110593e-05,0,0.000254641718140969,0,0.00144878496752662,0,0.0106880115832482,0,0,0,0.00555561755833852
INS,repeats,3,1,0.0012599608375783,0,0.00505912240343636,0,0.000146495613358114,0.000122140602993884,0.00496023664618384,0.000168244035065547,0,0,0.007747550862336
INS,repeats,3,2,0.00020802978088293,0,2.46827989553356e-278,0,0.000710714837007453,0,0.000260040704490436,0,0,0.000359831074661912,0.000940516910265955
INS,repeats,3,3,1.90232983303258e-05,0,0,0,8.1749458650865e-06,6.83295166171532e-05,0.000277670505963194,0,0,0,0
INS,repeats,3,4,0.000151187118320242,0,0,0,0,2.65638826515278e-74,0.00064877641615335,0,0,0,0
INS,repeats,3,5+,0.00199840975852915,0,0,0,0,0.000752449597853129,0.00296233270908506,0,0,0,0
