"","SBS1","SBS2","SBS3","SBS4","SBS5","SBS6","SBS7a","SBS7b","SBS7c","SBS7d","SBS8","SBS9","SBS12","SBS13","SBS16","SBS17a","SBS17b","SBS18","SBS22","SBS26","SBS28","SBS29","SBS30","SBS34","SBS35","SBS36","SBS37","SBS38","SBS39","SBS40","SBS41","SBS44"
"hdp.1",0.999339040565012,0.0265502630255841,0.0800525133568286,0.0353960752889739,0.225417172563228,0.772268766909412,0.0575513370554083,0.0820309508873518,0.0325668829145085,0.026533625495055,0.0546390779662076,0.0901341513644228,0.0407868308723265,0.0108380285292256,0.0488911493783565,0.0144769022798142,0.00514179960351269,0.131179200139546,0.018072619209464,0.0748564525797595,0.019676305176528,0.166982391808357,0.129211626150132,0.0413481871477962,0.0342317099281336,0.0500372373214011,0.0897784911125094,0.0261639337183109,0.113091996625202,0.0673368165313858,0.113647888354291,0.23120146409941
"hdp.2",0.0172013223540232,0.997142475466373,0.0952559362684094,0.0426731347798308,0.244532087986755,0.0623912467412505,0.701526412273372,0.235379077956999,0.0604489774903758,0.0652484625427658,0.0458493224044518,0.0499018624592793,0.0391008430436279,0.0163528081596834,0.0563935108989232,0.00253175526656546,0.0014902683021194,0.0646093344922694,0.00750347620090575,0.0224805714813562,0.0123070733557197,0.0403368870824814,0.453105908344718,0.00625417790073224,0.0429410820195736,0.05014371068948,0.0403750258764979,0.0236173488240274,0.0481389347190222,0.327082001348383,0.0888425984862115,0.017481818270849
"hdp.3",0.0190413395610253,0.018854755564763,0.291552198802281,0.101156661006291,0.166236810243245,0.0243181934832744,0.0210224676828762,0.0193142972371403,0.0445712277889022,0.0187793537219805,0.0683314323871114,0.0789875170266934,0.0293843837850962,0.999631791900323,0.102312086519349,0.00912686531082041,0.00398102985791027,0.123962094695533,0.0149538418615751,0.0236306409991254,0.00695914893592753,0.0700509414378688,0.0270908342855163,0.00891391829346655,0.131230663760322,0.163911252693275,0.0357022429527141,0.0280346380104178,0.489311939660512,0.30124606965383,0.263224856571875,0.0399758927789257
"hdp.4",0.0421832341881372,0.338404577889267,0.867227805460595,0.62201958581909,0.797668732617424,0.207857645468323,0.391709309417768,0.397740214074111,0.375830899532866,0.251175492717761,0.665373823043025,0.6173400274161,0.375156481642391,0.309083171711644,0.408614416299928,0.182203970899193,0.199170456004178,0.589744752632201,0.183766681036592,0.343896195712736,0.313527544803032,0.518085339811874,0.500494264300682,0.164096611517595,0.51772078488382,0.517039841757634,0.483944196301391,0.320532535597082,0.653272087495346,0.997521140763357,0.547489166429948,0.432424115732906
"hdp.5",0.0278833953560005,0.00516103335311124,0.246141783337628,0.0562567154864991,0.208693801783025,0.0331829958216825,0.013302103563481,0.0311430999704926,0.179499297851748,0.131790466769484,0.12959960382087,0.283381051116359,0.335719084060377,0.0085346154077055,0.0822302304416833,0.996802943400739,0.0516165609858331,0.0362989069949303,0.0697097796774978,0.36093080385339,0.0200294811143495,0.0334782848040379,0.0326507564975116,0.0124802746700496,0.0990913926210822,0.0228795655229116,0.361535139329988,0.0209366669313468,0.12376163248518,0.197416742627913,0.0961042742306346,0.089706856494164
"hdp.6",0.00434807555311889,0.00126137213331001,0.101960832750467,0.0125248985777155,0.0918334141490986,0.010024981146563,0.00225776878294048,0.00454516156669782,0.0361380016873381,0.0143787993547126,0.0173480249752263,0.456901557391381,0.0170662615557367,0.00285811926058577,0.0259481146810808,0.0489943947877451,0.997602330417023,0.0296009607964991,0.010761494603843,0.0622136646574785,0.374366716665219,0.00929923566797608,0.00895219850324236,0.00350538559347446,0.0293423555459265,0.00947346695621565,0.0943117004546236,0.0209993044998958,0.0701134572239752,0.173318907645239,0.14090836088876,0.0177284973592484
"hdp.7",0.198706930321096,0.244349666222984,0.764182008904058,0.347685259343346,0.997625431555285,0.424930038281981,0.345553393397621,0.414438382506645,0.233755299794729,0.32565061134657,0.412974467452128,0.554868763309848,0.684763939547015,0.139345237280289,0.666565863344809,0.199119243352754,0.0869821149803317,0.324165019418361,0.194886605696079,0.675520697367475,0.133745591000503,0.294663441422665,0.54498025314918,0.123611350937344,0.354071685983321,0.240309821561378,0.666180056906074,0.132684679695213,0.538361297008495,0.796871997824471,0.467614552489825,0.60241468048481
"hdp.8",0.0246985499690053,0.0307400957713921,0.321143530889159,0.1200766429357,0.247876668122796,0.0328525658739813,0.04189129582646,0.0551583932216005,0.998122528448335,0.216395406142689,0.38986705162974,0.352916630244333,0.231886858812137,0.042014100145203,0.0965307492497087,0.182336936531922,0.0401121511574789,0.0984239796794898,0.201658113839096,0.184346162299087,0.0866756363803217,0.0571399636708474,0.0534495257058308,0.275184599339631,0.167937717603064,0.0639501606113628,0.265145598422108,0.0427100408200056,0.202703011559521,0.359450826472366,0.550955963551045,0.19741981080926
"hdp.9",0.113300517381273,0.0492661867360046,0.98950968288484,0.639082252170801,0.725148614244092,0.23792362590441,0.168720591361014,0.325382554714503,0.321011199010821,0.244234467714914,0.68654772066693,0.485349940538838,0.409019839320612,0.291544897701116,0.340240452763128,0.241397087146965,0.0985564166005849,0.418057642077623,0.326705798134671,0.369958485150098,0.123667989174851,0.451385507380698,0.34836174807647,0.133409150532488,0.63761592013367,0.315183009339135,0.476347935656405,0.334237890070081,0.801036957416052,0.830889758079275,0.455402234744443,0.436888882584437
"hdp.10",0.0649178042205268,0.0211068835578471,0.235487329305128,0.151318472360001,0.225912157375826,0.0772003359767643,0.0381664538479344,0.0688607217709009,0.293709733571014,0.161531149540435,0.323944451118899,0.309340796553942,0.109770680319686,0.0274786295731383,0.140437921371646,0.0325929872165407,0.0149871946948984,0.131891933992412,0.338430691495131,0.0890754934696125,0.0329639904244089,0.0825059236139147,0.0684454200319393,0.988579586561256,0.130557447214847,0.0632925864236765,0.112915205023874,0.0533850089430943,0.175917358041813,0.256470746635862,0.636708006160195,0.208257874619556
