Type,Subtype,Indel_size,Repeat_MH_size,W.1,W.2,W.3,W.4,W.5,W.6,W.7,W.8,W.9,W.10
DEL,C,1,0,0.106727174831876,0.00859624377775218,0.0296745479745439,0.00607885242652417,0.357716449420382,0.0340270762024548,0.0168281208561152,0.00483995522411359,7.14560277488672e-62,1.30735658907797e-39
DEL,C,1,1,0.225751155107758,0.000771568733997547,0.00134491816888164,0,0.101919946001061,0.0208135346673767,0.0142800040375601,2.74564082922631e-05,0.000701302005405039,0
DEL,C,1,2,0.200013379186529,0,0.00656720471010518,0,0,1.15079522220605e-82,0.0142540186714874,0,0,0
DEL,C,1,3,0.0720423698905334,0.000241748398337902,1.39820204856867e-204,0,0.0100063977493849,0.00453616210751882,0.0100979614061481,0.00248097870424452,0.00189892788432173,0
DEL,C,1,4,0.0461051670113443,0.00072230033106201,0.00202273343364669,0.00189015463359169,0.0133740288239964,0.00034546099764962,0.000740272386023399,0.00389226367882937,0.000576165182909143,0
DEL,C,1,5+,0.0244483990300076,0.00195973087544545,0.000923746607492482,0.000195592589395049,0,0.00041451445688594,0.00126636323076157,0.0146281967857163,0.00337813144416959,0
DEL,T,1,0,0.0375644913594213,0.00112571573083637,0.0014117550328557,0.0228412675589745,0.109504009465068,0.0342362150452385,0.110777210751974,0.007916742068674,0.00134584309259556,0.000417978597582294
DEL,T,1,1,0.0032051597454888,0,0,0,0.0458124788065999,0.00902795989018592,0.167883910507755,0,0,0
DEL,T,1,2,0.0167788922432539,0,0.0127882843228121,0.0130965710226339,0.0889371398559447,0.00728160440690018,0.123494149351637,0.00705537974142886,0.000962410157761056,5.16091559949988e-114
DEL,T,1,3,0.0156894426339207,0,0.0243568679312223,0.0197663014449263,0.118122525677602,0.00766662891818483,0.0994103758300289,0.0202515054725012,0.00237981165643794,2.2958169187719e-126
DEL,T,1,4,0.0124283829403007,0,0.0195041363177642,0.0105269046021485,0.0975550064954617,4.51049140611027e-83,0.0547974323408241,0.0471254622359743,0.00455059321736259,0.000830254030951367
DEL,T,1,5+,0.00996119079000072,1.88062544989979e-142,3.81049179968199e-18,1.11253692925445e-308,2.6714622490748e-120,0.0132157069997982,0.0125446366008942,0.814956091529171,3.60479012204543e-11,7.85730302398976e-169
INS,C,1,0,0,0,0,0.694548311776876,0,0,0,0,0,0
INS,C,1,1,0,1.2265061963894e-149,0.00184953821711324,0.0177538343371057,0,1.69270434109092e-34,0,0.000208135595844339,0,0.175187309831458
INS,C,1,2,0.00111654567932725,0,0,0,0,0,0.00269940522637254,1.90544713438047e-05,0,0.100340316108072
INS,C,1,3,0.00582416707408472,0.000179930191092385,0,0.00184940964484224,0,0,0,0.000480388605248735,0.000588620494604971,0.0366210064326095
INS,C,1,4,0.00721984625413992,0,0.000110532934655782,0.00108224845380339,0,0,0,0.00293845063637347,0.00168812236835367,0.0110798287504469
INS,C,1,5+,0.00712564489831795,6.48262332919536e-05,0,0,5.19421069477971e-169,1.50385483854788e-301,1.99997588055395e-141,0.0090503602811196,0.024359925036926,0.000935292343201704
INS,T,1,0,0.015852295354131,0.000802669239669264,0.00612381932286011,0.0481729382427848,0.0137029087696773,0.00397487839503801,0.0111383887047174,0.00134233237834604,0.00219117812874351,5.46547452678792e-05
INS,T,1,1,0.0447429457389568,0,3.38419555689077e-124,0.00121877094825282,0.0107354229599041,0.00228618640577469,0.00878192001066337,0,0,0.327506241053835
INS,T,1,2,0.0467421642749812,0,1.11076981923836e-07,0.00108828048034247,0.000156799987978454,0,0.0264998780453984,0.000671651094472749,7.42188233889596e-05,0.172630321247111
INS,T,1,3,0.0279669149337265,0,0.000541186882002792,0,0.00093647747125899,2.84988118631155e-64,0.0178771408261756,0.00108286222501165,0.00429589914351829,0.113557082538893
INS,T,1,4,0.00626077950853049,0,0.00107134588904596,0,0.000837171591796024,4.90913446161805e-33,0.0126256795024763,0.00348335305891705,0.0168519752542039,0.0502361620088857
INS,T,1,5+,8.58033105393789e-23,1.09492785695727e-140,8.40802602391698e-27,5.26015621317964e-237,2.50474596274471e-48,1.54343704458371e-06,1.19945827224008e-11,0.00316275293218619,0.899906507586112,4.88941941319627e-223
DEL,repeats,2,0,0.00726286039245899,0.0748639940934492,0.00101640339331334,0,0.0126419516028662,0.00961720420214678,0.0294454204296432,0.000106821053110393,0.000193316986667999,0
DEL,repeats,2,1,0.011211970071934,0.239634214929909,0.00118554267116817,0.005246427285122,2.35073092578155e-150,0.0120029827078946,0.0170906687443748,0.00330581300557514,0.000148039632816681,0.00210208370195905
DEL,repeats,2,2,0.0132402112218116,0.0566919999638474,0.00227351426218079,0.00297852615601929,0,0,0.00282323715947856,0.00184729425524227,1.69580859738499e-42,0
DEL,repeats,2,3,0.00654354481819605,0.0120467088589154,0.000163302438319877,0.000553116958616411,0,0,0,0.000780038115953055,0.000102974450420153,0
DEL,repeats,2,4,0.00377685656324877,0.00281101722439881,0,0,0,0,0.00043590179428069,0.000866870530903232,0,0
DEL,repeats,2,5+,0,0,0,0,0,0,0.0273901178825994,0,0,0.00423254008324505
DEL,repeats,3,0,0.000780681442265424,0.00450390472645244,7.6794055625509e-05,0.00118422861078391,0.00174003219045485,0.0121824435064146,0.0186383114090073,1.18111303284902e-05,7.65761885877237e-05,0
DEL,repeats,3,1,0.000285407345415329,0.100560923331625,0.00556399893240884,0.00334349136805659,0.00317500836401494,0.00168533718160801,0.00277649375410633,0.00487160879886774,0.00470556199536041,5.58214865030273e-68
DEL,repeats,3,2,0,0.0225115269876601,0.000751278856040073,0.00103189816012456,1.59175156005256e-225,0,0.000190864291289203,0.00235634304191041,0.000404590783974488,0
DEL,repeats,3,3,0,0.00491194222119123,0,0.00054512174887356,0,0,0,0.000453664098406901,0.000111819923648132,0
DEL,repeats,3,4,0,0,0,0,0,0,0.00729416279447857,0,0,0.00060139737183605
DEL,repeats,3,5+,0,0,0,0,0,0,0.0106935329803756,0,0,0.00112783768468032
DEL,repeats,4,0,0.000206033063165993,0.00754969208744491,0.00209194187934948,0,0.000268442561327794,0.00743054727695108,0.011690957855995,8.27533542030906e-06,3.04391939105492e-05,0
DEL,repeats,4,1,0.000665398993091926,0.0663564962696286,0.00284974518341746,0,0.00371066105485564,0.00210217949094055,0.00047202377404188,0.00207228721550732,0.000491313906760742,0.000122482718470089
DEL,repeats,4,2,0,0.0116385931063591,0.000293920278514148,0.000450315518411874,0,0,0,0.000481110262719315,0,0
DEL,repeats,4,3,0,0.00331233718219359,1.43588047782021e-05,0,0,0,0.00463696903046785,6.84739047109065e-07,0,0
DEL,repeats,4,4,0,0,0,0,0,0,0.00575911366864405,0,0,4.26748335011464e-05
DEL,repeats,4,5+,0,8.30952085058479e-05,0,0,0,0,0.00143795114172467,0.000203037574463306,0,0
DEL,repeats,5+,0,0.00048072942225986,0.00142411571331459,8.75255504908974e-74,2.4250967468509e-101,0,0.257420334117765,0.0141800193805102,0,0,0.000826227796427478
DEL,repeats,5+,1,0,0.0137228637078669,0.0088872235358151,0.000527609686576499,0,0,0.000129264693485666,0.00299239111215739,0,0
DEL,repeats,5+,2,0,0.002235279827046,0.000270100325749173,0,0,0,0,0.00041121539704766,0,0
DEL,repeats,5+,3,0,0.000505614286604422,0,0,0,0,0,0.000144195149288375,0,0
DEL,repeats,5+,4,0,3.03497320506102e-05,0,0,0,0,0,7.4442132802327e-05,0,0
DEL,repeats,5+,5+,0,3.06808533792627e-05,0,3.97057275068732e-05,0,0,0.000122330599558879,2.57042765763053e-05,1.97362315969421e-06,0
INS,repeats,2,0,0.00255028543925045,7.0257170473152e-146,0.0021172845580556,0.0373960371739275,7.30942059260012e-05,0.00183977505637625,0.00824584148567311,0.000350049091956563,0.00029244437411147,0
INS,repeats,2,1,0.00333405244277219,0,0,0,0.000859314248952747,0.00129161525366052,0.0204229645687222,0.000263824259395421,0,0
INS,repeats,2,2,0.00138213072008288,0,0.000772664335588279,0.00218721243103784,0,0,0.00814544356271022,0.00106931917348746,7.33902242280939e-05,0
INS,repeats,2,3,0.00103809491265324,0,0.000362921856261921,0.00125207658782629,0,0,0.00116919543875372,0.000428338618699806,0.000290497253490974,0
INS,repeats,2,4,0,0,0,0.00303545351989855,0,0,0,0.00200249342008385,0.00278315739231969,0
INS,repeats,2,5+,0,5.67165288365228e-38,0.000353946865308007,0,2.66699148672365e-199,0.00125164014675156,0.000993017710433987,0.013681011874894,0.0180878280956058,0
INS,repeats,3,0,4.00868020604754e-05,0,0.00146659436047497,0.0107279406677189,0,0,0.00465382462069364,5.48721680692158e-05,0,0
INS,repeats,3,1,0.000308900312740878,0,0.000170812051534106,0.00477756092274043,0,2.48185442396012e-244,0.00768466935936114,0.00125876813020915,0.000131383386653954,0
INS,repeats,3,2,0,0.00032584533588278,0.000716191469516576,0.00028042036346658,0,0,0.000764195337008011,0.000208583760369487,0,0
INS,repeats,3,3,0,0,7.33363819501653e-06,0.000277557182452357,0,0,0,1.91619784023539e-05,6.81381337745555e-05,0
INS,repeats,3,4,0,0,0,0.000646901302175546,0,0,0,0.000151507964236227,0,0
INS,repeats,3,5+,0,0,0,0.00295717155803409,0,0,0,0.00200248527955093,0.000752428279240179,0
INS,repeats,4,0,0,0,0.00172351599289263,0.00970110274135434,0,0,0.00308097333798046,1.31421639508173e-05,0,0
INS,repeats,4,1,0.000193351953460403,0.00117403847844715,0.000485041914615246,0.00263634163194176,0,0.000897617940114415,0.00446127171175605,0.00120881567691209,0.000715220218037795,0
INS,repeats,4,2,0,0.000100535156807979,0.000291627830147553,5.31314459363822e-228,0,0,0,2.08658626704789e-05,3.15364371767886e-05,0
INS,repeats,4,3,0,0,0,0.00114483352927325,0,0,0,0.0001585274195714,2.17735456248687e-05,0
INS,repeats,4,4,0,0,0,0.00254124766273026,0,0,0,0.000298826519983633,6.36572290247195e-05,0
