"ex.sig","gt.sig","sim"
"W.15","SBS1",0.947780034088796
"W.24","SBS2",0.908807974096709
"W.17","SBS4",0.987846781596091
"W.12","SBS7c",0.974078701353005
"W.38","SBS7d",0.968737063989654
"W.4","SBS13",0.997952946659134
"W.35","SBS16",0.919181964371793
"W.30","SBS17a",0.991596564413903
"W.8","SBS17b",0.996416795844225
"W.10","SBS22",0.944199372952024
"W.39","SBS28",0.976816189446343
"W.3","SBS38",0.972876433976461
"W.46","SBS44",0.955457760885903
