"ex.sig","ref.sig","sim"
"SBS96A","SBS7a",0.917384600023476
"SBS96B","SBS2",0.999340686977668
"SBS96C","SBS7b",0.97826845487132
"SBS96E","SBS4",0.992541083841832
"SBS96F","SBS40",0.937102104859517
"SBS96G","SBS3",0.920374566046032
"SBS96H","SBS44",0.99368970491046
"SBS96I","SBS1",0.999638148592793
"SBS96J","SBS17b",0.999404807438504
"SBS96K","SBS18",0.990226546467075
"SBS96L","SBS7c",0.988920841857938
"SBS96M","SBS35",0.972782209382575
"SBS96N","SBS17a",0.999631976593498
"SBS96O","SBS7d",0.965870878890833
"SBS96P","SBS13",0.998406979847089
"SBS96Q","SBS28",0.970210167661345
