Type,Subtype,Indel_size,Repeat_MH_size,W.1,W.2,W.3,W.4,W.5,W.6,W.7,W.8,W.9,W.10,W.11,W.12,W.13,W.14,W.15,W.16,W.17
DEL,C,1,0,4.31370237408066e-149,0,4.35124553081779e-133,0.0992931911723526,3.98509647271152e-145,0.0289879693572345,1.18225971544614e-07,0.00211349199348219,3.53425217661585e-223,0,0.0272490801771251,0.00383615888741409,1.32632889330676e-53,0.00683528764321117,0,0.568263949492765,0.000805670899595558
DEL,C,1,1,5.06476503951169e-190,0.00038380268420743,2.3392515969864e-146,0.249263218441567,0,5.63752152804322e-224,0.0267087779719938,0,1.18064415694646e-126,0,0.00187623614574214,0.0169356580005048,5.36306342263594e-107,0,0.00289951620859646,0.131050476253735,0
DEL,C,1,2,0,0,0,0.223547061583999,0,0,0.0302077651401043,0,0,0,0.00553989830635135,0,0.00336476584756896,0,0,0,0
DEL,C,1,3,4.66561088763261e-215,0.00151482834303232,6.21276678291146e-202,0.0789365212472629,0.0142144240338542,0.00716625729722074,0.0165245704534923,0.00171766663756005,0,0,0,0.0048381152340132,0.00217366711208267,3.22784252386215e-33,0.0192698162824723,0.0112465290891425,3.53454090566259e-38
DEL,C,1,4,5.00431303829872e-118,0.000389891826599203,0,0.0497360235051169,0,0.0360074502477467,0,0.00181567008169152,1.1125369292536e-308,0,0.00187990307687312,8.11276805400873e-205,0.00150482037657188,0.00179016742872294,0,0.0198336607587824,0.00198172540260962
DEL,C,1,5+,0,0.00150927305820726,0,0.0279351707429856,0,0.122080904983138,0,0.00887665505526557,0,0,1.21706194786901e-212,0,0,0.00156361040047369,0,0,0.00437798599362068
DEL,T,1,0,7.14288747124314e-119,0.00141452754700368,0,0.0221994499696196,1.14907728137835e-227,0.0634700621844542,0.195860103648975,0.00317242136533197,0,0,3.075964712727e-180,0.0251591370890422,0.0170478166158184,9.06055363605485e-159,1.80111768045967e-174,0.172723027383768,0.0208987276922792
DEL,T,1,1,0,0,0,1.01667951039985e-40,0,0,7.14393294189774e-54,0,0,0,0,1.89917129305745e-282,0.795902038258112,0,0,0,0
DEL,T,1,2,7.39717881576307e-101,3.93799868437281e-252,0.995475148978919,0.00468512640308,0,0.0502495180426343,0.138978731068901,0.00424362897463645,1.72373881554064e-271,0,1.37444482232625e-53,2.34354595402223e-72,6.66915584629862e-60,6.22307129268877e-126,0,1.41384734241835e-23,1.62416772394907e-246
DEL,T,1,3,0.938189908076203,1.88596321244537e-21,6.26972399285621e-206,2.21819502120173e-29,1.57945299630797e-216,0.0834650433292658,6.34474513329315e-07,0.0114940839869041,0,0,0.00735384426688131,1.13200400808989e-37,3.17654766610096e-56,4.73194243036866e-118,0,0.032161310551367,1.69928705114902e-153
DEL,T,1,4,7.58984367092538e-105,6.97309063666649e-158,5.99323920122267e-261,0.000933258186124039,0.942274932679164,0.131055500153306,0.00998950578300845,0.0336742975478696,6.06743825906242e-276,0,2.04642901975473e-62,9.96534936204222e-243,1.98983784202414e-63,5.50733732231423e-215,0,1.99535806721616e-88,1.4549066262207e-117
DEL,T,1,5+,6.71623541232214e-115,0.00249040628478858,5.31641697722095e-240,2.273241181394e-18,8.23050395527164e-206,3.98482069081574e-68,2.34983328877316e-16,0.877671685573367,6.91436964818344e-287,0,3.55832010830533e-100,5.52456740082991e-84,9.40658958939747e-71,4.34763159588475e-184,1.30259845894564e-219,3.57293743470768e-153,1.90525174019901e-186
INS,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.739224513368106
INS,C,1,1,0,0,0,0,0,0.00214947955234321,0,8.51742398313122e-05,0.192249096941537,0,0.00150970539369615,0,0,2.94777896693504e-22,0,0,0.0201723584946499
INS,C,1,2,9.92514387909492e-237,0,0,0.00129677219727275,0,0.000137068822529774,0.00440602757679021,1.44971890894885e-05,0.0982983744851209,0,0,0.000618794681040411,0.000705455757178131,0,0,0,0.00015482544230561
INS,C,1,3,0,0.000721356937840891,0,0.00669096271646883,0,0.00361981406081393,0,0.000239353454750423,0.0377237436139275,0,0,0,0,0.000622499839274648,0.00477634477126957,0,0.000807547767898247
INS,C,1,4,0,0.00151558662784681,0,0.00786703017965796,0,0.0239652710359059,0,0.00159991974024366,0.00936763063182476,0,0.000157016411367714,0,0,0,1.73159628350426e-40,0,0.000453878878202946
INS,C,1,5+,0,0.00971615346290411,0,0.00767967602932917,0,0.070606297548683,0,0.00561873347269775,0,0,0,0,0,3.86034076432465e-105,0.357480928380136,0,7.19241823968033e-127
INS,T,1,0,0,0.00180758612211839,0,0.019740255651503,4.51960708939177e-269,0.00810693085869589,0,0.000770986571178148,0,0,0.00757582889314515,0.00300007610088719,0.0454634347288921,0.00386359224192738,0.0150712641119784,0.0172783047601557,0.0543471150691678
INS,T,1,1,0,0,0,0.0499413882036761,0,0,0.0177311455485938,0,0.320801342882754,0,1.04746892652444e-242,0.000803638970749429,2.04536553313974e-216,1.89066966862694e-250,0,0.00891023196139061,0.00222146644911823
INS,T,1,2,0,4.08203885697466e-191,1.43508926330866e-308,0.0492732294063525,0,0.00558344051695717,0.0503450478307109,0.00027319416794535,0.174527976113363,0,0,0,1.61102212957802e-21,0,0.0023931869672638,0,0.00116487940064816
INS,T,1,3,3.52164793638366e-169,0.00291874864044272,0,0.0276688684382271,0,0.0029265577741308,0.0337884607436173,0.00113324225007935,0.101778715252327,0,0,0,0.0115803301479638,0,0.0376432528918363,3.35776594703865e-303,0
INS,T,1,4,2.16572413422508e-70,0.0086384726597688,2.62404367882845e-167,0.00637592091330968,1.50159274451074e-208,0.0194419971796584,0.0167732471629972,0.00348023409214586,0.0577251173239048,0,0.000560600089656395,7.14102757885509e-252,0.0136257928452077,0.000148241822283818,0.184350268111464,0.00106347207199705,0.00695093941881819
INS,T,1,5+,8.76846482521126e-113,0.943886355149808,4.9493457917771e-214,3.12747327452284e-37,2.49054131089166e-182,9.2541882210732e-58,2.01206546082732e-18,0.00363422149154187,1.70659597627867e-305,0,2.58188833594783e-31,0.00195229945005973,5.3718991035393e-69,2.83842201206696e-120,5.13768901614823e-242,6.45449861004985e-57,4.77677309817442e-179
DEL,repeats,2,0,2.48999639938609e-12,0.000367536149979597,0,0.00849694249719342,0,0.000144486218748818,0.0371144183590486,1.27143519680038e-212,3.64295627821367e-114,0,2.9459502517501e-158,0.00651470948902179,0.0283422591219277,0.09589354247782,0,0.0189875189629694,0.000315890863018211
DEL,repeats,2,1,0.0426529406818064,1.10288111496611e-93,0,0.0112750210690225,1.34832280590143e-280,0.0165028734278108,0.025656026205288,0.00217170081809099,0,0,0,0.00670516903654296,3.63284620249401e-49,0.205709520638793,0,0,0.00698746853012352
DEL,repeats,2,2,0,0.000609312274753903,5.11291060309693e-305,0.0141633037076903,1.1125369292536e-308,0.00857291326013234,0.0042600395414449,0.00134235844737381,0,0,0.00193358521893339,0,0.00260564745196146,0.0491708205065375,1.11253692925927e-308,0,0.00236288139588809
DEL,repeats,2,3,0,0.000210107042655702,0,0.00709745035636326,0,0.00447750875595079,0,0.000551685168253361,0,0.00117808742560987,0.000323412990995882,0,0,0.011906552612147,9.97223338174942e-77,0,0
DEL,repeats,2,4,2.94864101633221e-198,0.00015140081537297,1.02008522745833e-61,0.00332743356716548,0,0.00426312970512331,0.00107627850978622,0.000539679765498896,0,0,0.000101391994700309,0.000244873964057573,0,0.00345512595378144,4.05724619761932e-228,3.37137110906278e-217,0.000195924911725054
DEL,repeats,2,5+,0,0,0,0,0,0,0.043665449045253,0,6.27095004172782e-164,0,0,0,0,3.20883421305641e-71,0,0,0
DEL,repeats,3,0,0.000944826414035374,6.27705692335413e-05,2.32740846936183e-146,0.00102107257982158,0.000230953478485312,1.99416042846293e-112,0.0306621205905213,2.3272151048143e-226,2.97077307934086e-236,0,0.000182840454471775,0.0147166737174212,0.00359068357489996,0.00431025215945871,0,0.00171598342439806,0.00202041262001693
DEL,repeats,3,1,1.09721381353827e-255,0.00315105671859684,4.36887461778678e-170,0,2.95515191357345e-133,0.027654979617922,0.00347625328893393,0.00336089923338451,0,0,0.00463636780427425,4.76893399673574e-198,0,0.112112636246401,0.053133460805627,0.000730766783409018,0.00488474012466219
DEL,repeats,3,2,1.26769299816954e-159,0.000417515594038115,0,0,0.00925588588297679,0.0136633994375631,0,0.00146187744918048,0,0,0.000281871353671214,1.54265742165639e-254,0.000291625491974276,0.0149986654194306,0,0,0.00160496907362248
DEL,repeats,3,3,0.000184903562281309,0.000320314718294603,0,1.45168016426177e-19,1.62369102842671e-157,0.00442254652500616,0.000662838464921853,0.000241806337291106,0,0,8.18876205435037e-05,0.000261765845190591,0,0.00391762120113339,0.00170438904389879,0.000226558594443977,0.000447871384688207
DEL,repeats,3,4,0,0,0,0,0,0,0.0108326470599321,0,0.00091543941681341,0,0,0,3.14702124659469e-45,0.000321854024653117,0,0,0
DEL,repeats,3,5+,0,0,0,0,0,0,0.0167489058475019,0,3.37825823347386e-302,0,0,0,0,5.86162728595492e-155,0,0,0
DEL,repeats,4,0,0,5.47626631377201e-05,4.57179273624581e-93,1.57876643716876e-248,8.9037539995806e-05,0,0.0191259646799996,8.34334105284452e-06,1.00091267430327e-156,0,0.00239347093950879,0.00760740225673498,0.00422737801825951,0.00615167498671677,3.47260003960785e-35,0.00118366314512285,0.000178109585844912
DEL,repeats,4,1,0.000296796274441412,0.00050603661314886,6.66752746942144e-250,0.00118604259190088,0.0172107680902572,0.0110904889320615,3.17510500084019e-05,0.001371854526215,6.14748639726318e-155,0,0.00249128787076414,0.000579913962185343,2.9249756358208e-305,0.0614430247226651,1.51708286200702e-244,0.000628626136670681,0
DEL,repeats,4,2,0,0,0,0,0,0.00368002073391353,0,0.000331965264002125,0,0,0.000579566182375484,0,0,0.0127242573902785,0,0,0.000426859011496764
DEL,repeats,4,3,0,0,0,0,0,0,0.00704208729522946,0,6.6430506233859e-169,0,0.000160212830799979,0,3.33256916965173e-261,0.00349922112479558,0,0,0
DEL,repeats,4,4,0,0,0,0,0,0,0.00915757457957942,0,0,0.00040048782408116,0,1.11253692928945e-308,0,0,0,0,0
DEL,repeats,4,5+,0,5.70453354257429e-07,0,2.08462972997442e-60,0,0.00176252048679105,0.00272188897505969,0.000125245741143036,0,0,9.88440250638158e-05,0,0.000207888558378811,0.0006744090035495,0,0,0
