"ex.sig","ref.sig","sim"
"SBS96A","SBS7a",0.920689651090938
"SBS96B","SBS2",0.997488026469429
"SBS96C","SBS7b",0.98387918008268
"SBS96E","SBS4",0.992429855921325
"SBS96F","SBS3",0.922168467770262
"SBS96H","SBS44",0.994889692922084
"SBS96I","SBS1",0.999698859941775
"SBS96J","SBS17b",0.99945657492077
"SBS96K","SBS18",0.990683332957846
"SBS96L","SBS7c",0.994466303347575
"SBS96M","SBS17a",0.999719322000339
"SBS96N","SBS35",0.919144141157886
"SBS96O","SBS7d",0.969372500003205
"SBS96P","SBS13",0.998806841632658
"SBS96Q","SBS28",0.97115213118879
