Type,Subtype,Indel_size,Repeat_MH_size,hdp.0,hdp.1,hdp.2,hdp.3,hdp.4,hdp.5,hdp.6,hdp.7,hdp.8,hdp.9,hdp.10,hdp.11,hdp.12
DEL,C,1,0,0.00873155032078574,0.00336307731349834,0.000541878337160807,0.0208942247856624,0.0340921461719639,0.110715262369936,0.0295274138313824,0.336474403610626,0.0110681284006337,0.0471396618353187,0.0123142397488727,0.00653565598131874,0.0226399748446775
DEL,C,1,1,0.00279391361125268,0.000312862891554271,0.000585323192031669,0.0302364415315154,0.0209384880764064,0.213464159017608,0.00616442906941684,0.0965110114629383,0.00265876879843529,0.0141915209745347,0.00228553008652825,0.0136202410055042,0.000841771177322094
DEL,C,1,2,0.00200647973170408,0.000254965733697946,2.11671545626387e-06,0.0276798233558525,0.00248182548411319,0.188831630496616,0.00800957307827373,0.00273067707490569,0.000442880046135137,0.00749002975170229,0.0033485756832223,0.00211278997100806,1.76486438240477e-06
DEL,C,1,3,0.00467429531269087,0.00182875415200424,0.00188130449313616,0.0138673349233498,0.00577769519979165,0.0674611508089237,0.00095730886237635,0.0114839228474438,0.00105069195409625,0.00451068087968651,0.00134858991178995,0.00243202095212626,0.0229843255920873
DEL,C,1,4,0.00659808979125161,0.00246574994835636,0.000677028075648806,0.00269783039516973,0.00139894960294311,0.0434375763324855,0.00262791085073034,0.0130535280459467,0.00209634707346906,0.0040320920644468,0.00228166989899084,0.00388443675725182,0.0244962084675036
DEL,C,1,5+,0.0247819546272217,0.0109262884876394,0.00258092208158879,0.00229718642776854,0.000613061845016551,0.0247446526552602,0.0018631618193951,0.000832919014081822,0.00411475756455086,0.00126739523086049,0.0022091435791206,0.0040180437839566,0.00746463759443306
DEL,T,1,0,0.0226191901633819,0.00544517679177369,0.00175538701342126,0.107465429378282,0.0328647691212672,0.0284006182893896,0.00328656362289678,0.108287884935402,0.0184404614407303,0.0394443606815406,0.00727569897356648,0.0234116859786575,0.030512619707167
DEL,T,1,1,0.00670565518043996,0.000858830789271487,2.12850229087729e-06,0.098408202283555,0.0100686381956937,0.0093883028527006,0.00113347025337896,0.0390836989762111,0.00068433209790229,0.514449605301907,0.00357630916926064,0.00815844417630015,9.08790364253019e-07
DEL,T,1,2,0.0209105930498809,0.00589668820733522,0.000595868510275819,0.124672626934303,0.00850500042387199,0.00849938542123552,0.00989275294509786,0.085139494661189,0.00687791745501269,0.0210488502347285,0.00473671538657592,0.034470838575138,0.0676519870065176
DEL,T,1,3,0.0528839394274629,0.0143330207316811,0.00219739604281226,0.0811615959206533,0.00969982050588783,0.012241352906006,0.0215538374094002,0.103141177401526,0.0153507653036172,0.0544751496208743,0.00698647661773366,0.00539110610794468,0.0358601147491787
DEL,T,1,4,0.0737801396234578,0.0372629389880575,0.00445310427494125,0.0457008040706263,0.00136401734743423,0.0124335209900614,0.0173905895525385,0.0917939422304604,0.0111869910000068,0.0140107986805918,0.00470683107000735,0.00754967725709546,0.0577393747326693
DEL,T,1,5+,0.220017479797791,0.827853759854105,0.000829574880958196,0.0268108517508011,0.0106985426018299,0.00947610141200303,0.00341616437428095,0.00398619360954981,0.0351366921212991,0.00613875197296347,0.00236307837775112,0.0093508742966861,0.0129675562569336
INS,C,1,0,7.58614186953327e-05,5.32843975429639e-06,1.78305877660514e-06,0.000539234740332921,0.00262048166869774,0.00262562913022633,0.00215537072532171,0.000206430599907111,0.535309667172591,0.00291490501607476,0.000435593764948998,0.000703317735750593,1.46943573340798e-06
INS,C,1,1,0.000611490935733167,0.000128336862414807,4.22934643319293e-05,0.00135837993940131,0.00214994984736682,0.00135459267540967,0.00178083982313549,0.000199392651885753,0.0161744439120365,0.00230035697830191,0.00025896942922579,0.113045140547047,0.000787452525823992
