"ex.sig","gt.sig","sim"
"hdp.6","ID1",0.999979350636736
"hdp.4","ID2",0.999803008802523
"hdp.7","ID3",0.969195485382466
"hdp.5","ID4",0.993958847562608
"hdp.1","ID5",0.994109351507247
"hdp.2","ID6",0.997665112669838
"hdp.11","ID8",0.979348670285275
"hdp.8","ID9",0.999663882191909
"hdp.13","ID11",0.977196428318714
"hdp.3","ID13",0.99765594395713
"hdp.9","ID14",0.977188970093033
