Type,Subtype,Indel_size,Repeat_MH_size,W.1,W.2,W.3,W.4,W.5,W.6,W.7,W.8,W.9,W.10,W.11,W.12,W.13,W.14,W.15,W.16,W.17
DEL,C,1,0,0.083652602692082,0.721136565240085,3.04653361254844e-306,1.13069521705727e-260,3.64504886919808e-209,2.48864254056687e-248,0.00304199842183048,9.91215556262977e-56,1.92243461917843e-101,1.59161068530078e-253,0,0,0.0218429681391503,6.37521477627675e-53,0,0,0
DEL,C,1,1,0.232356877899392,2.02563200334289e-36,0,0,6.2719094100997e-98,0,8.77430091774262e-06,3.37622708781914e-242,4.33425285123632e-118,0,0,0,2.97877596457108e-217,9.13759922494156e-155,0,0.972923028890945,0
DEL,C,1,2,0.258205317716903,0,0,0,0,0,0,0,0.0196181683767396,0,0,0,0.00460610727935975,0,0,0,0
DEL,C,1,3,0.0801200735070272,0.0164188276930858,0,7.26077164191397e-62,0.00292720442670243,0.0251509058203392,0.00171767262779467,2.37899718460203e-279,0.0191956078196302,1.25282031740513e-186,0,1.1226450223907e-308,0,0.00472976262377643,0.00136307018266048,0,0
DEL,C,1,4,0.0494812984196399,0.0183609588139222,0,0.000524958104343965,0,0.0143202699033032,0.00268658132896556,0.00846931418016654,0,0.0676027183195465,0.00136362221823651,0,0.00167741547606259,0,0.000216611474582519,0,0
DEL,C,1,5+,0.000374247586911008,0,0,0,0,1.20395606194198e-249,0.0093819173629496,0,0,0.831439947357166,0,0,0,0,0.000804850828121379,0,0
DEL,T,1,0,0.0258513720459937,0.189747510267148,2.03185705555846e-26,0,0.0408142283817875,0.0438543737539113,0.00600741241406451,0.035386848354183,0.204375009119975,2.86308667801878e-34,0.0229990675265481,0,0,0.0296450331703331,4.85001813561794e-259,0,0
DEL,T,1,1,4.70693009414163e-120,0,0,0,0.751880016148746,0,0,0,1.1136842942279e-59,0,0,0,0,0,0,0,0
DEL,T,1,2,0.0130929903351559,1.96608148778468e-139,1.26180727032972e-94,0,0.0163081655418502,2.19524872037655e-168,0.00319492197318922,0.056646318014814,0.109432680111503,7.46576910020063e-114,0,0.964800644885656,0.000898079337730707,7.67543124409269e-275,6.41337889215696e-269,0,0
DEL,T,1,3,7.9460786716031e-114,5.45490793150738e-185,0.980173170036289,0,1.20630938636434e-130,0.059411060464938,0.00903676040775446,0.0725264334492028,4.3481820355578e-30,1.51748259624738e-100,0,0,7.76540068435433e-111,6.17069984372212e-295,2.51158603524025e-06,0,0
