"","SBS1","SBS2","SBS3","SBS4","SBS5","SBS7a","SBS7b","SBS7c","SBS7d","SBS12","SBS13","SBS16","SBS17a","SBS17b","SBS18","SBS22","SBS28","SBS29","SBS35","SBS38","SBS40","SBS41","SBS44"
"hdp.1",0.99638226225114,0.0203901369764894,0.0633453406912496,0.0283848649790226,0.193168354512278,0.0461049206467721,0.066330261115481,0.0267919338540854,0.0182755609685742,0.0244182070473785,0.00947349967610001,0.0321400923692411,0.00950641162977073,0.00458194167102643,0.122485924894952,0.0157558426130124,0.0187645854893089,0.159855173979112,0.027492447099481,0.0232447893878557,0.0490378451323134,0.10301109389829,0.215239621201737
"hdp.2",0.0248795800574855,0.00230676554008491,0.103468878327077,0.0142583860137954,0.0972523717688846,0.00402912814701217,0.00709150153382698,0.0369320830337474,0.0131754023365125,0.0157676905907489,0.00331078831029474,0.0269813497152361,0.0422525683561039,0.997158418121406,0.0341664856424436,0.0108505492071986,0.385291348345075,0.0137899550576809,0.0299177636698702,0.0223547808441074,0.173841477010169,0.150278290678104,0.0235303880338731
"hdp.3",0.0274349752894982,0.0357855111050759,0.303922758326209,0.112907436531878,0.237871982326217,0.0614714915622919,0.0806177206183721,0.996950873985697,0.200549324779529,0.204873896031842,0.0345547334305412,0.0863395831087371,0.147025543312519,0.0329535580125033,0.0925049851122317,0.191557623636971,0.0774822334527251,0.050861945221695,0.1612039168821,0.0416051730212771,0.346567774406726,0.51352783704669,0.182141403177392
"hdp.4",0.0430103833636174,0.0112952820826889,0.170817232318424,0.0514327114929743,0.181014969475068,0.0252596657039025,0.0365602439960196,0.103021816110723,0.0343382429594641,0.0408773968775847,0.0142814885733048,0.0830479683240947,0.041232202603491,0.276133583144832,0.0826644582425904,0.0203144641540041,0.983080870423305,0.0574167968128999,0.064239888612066,0.0377220162260946,0.317190013778508,0.499581498593715,0.0813190507671149
"hdp.5",0.0272059746475006,0.885000439042327,0.0866657917065728,0.0345790432851594,0.213231567687091,0.657012586772508,0.146213485384791,0.0662526394853915,0.0138414996716016,0.032548030171651,0.0159444514473306,0.0316720079252507,0.00467263815909202,0.000983585860576341,0.0672790353101532,0.00853572741995468,0.0118542043634995,0.0391360260254616,0.0460785413168174,0.0200615450622843,0.289532672721764,0.0756219950882879,0.0230070216143702
"hdp.6",0.0280162633481112,0.253197243226244,0.172166679712141,0.0625311032390182,0.260931359744404,0.836551404422731,0.742964759893008,0.0564733217665753,0.048592172590333,0.0232772650448441,0.0112418146322856,0.0336684995573087,0.00445505039822114,0.00176701067127349,0.0709105480154898,0.00900165722817026,0.0104447482773611,0.0167977821522107,0.13089151804508,0.0232625228107555,0.263915805604475,0.0579774858313241,0.0349858320523404
"hdp.7",0.207669413615131,0.255312538258142,0.710041776091804,0.284138962202424,0.987945100075337,0.359791274003326,0.420668415929913,0.21271705571351,0.317543313754453,0.684885314915577,0.108373543694306,0.677633922600635,0.181139394380997,0.0806949144875615,0.272036675241777,0.165019262839041,0.132916319647649,0.241127228348526,0.30482458933886,0.0979127123245087,0.749542581282572,0.447881761177582,0.585937663101996
"hdp.8",0.0589331920789747,0.0184687159308349,0.244801225547582,0.0664505606836063,0.239558011050583,0.0401664316318785,0.0741642299382866,0.180671609933993,0.152545700069215,0.29410687403212,0.0180511922933889,0.128184070465415,0.915375272108952,0.0495846598498975,0.055109622957322,0.0480687618422402,0.0252672674073887,0.0504034850184633,0.0959971701200779,0.0267495366034382,0.216005057780523,0.107590168112277,0.106242069052418
"hdp.9",0.0312558779615649,0.00424967789363784,0.255367009994717,0.0550705177820036,0.22087186594017,0.0107437658309376,0.0270704630007081,0.18025584111963,0.128804724058557,0.35756385257982,0.00726956122905253,0.0833121481590813,0.998309998687253,0.050546174676022,0.0336712180163974,0.078421572593978,0.0238324535398504,0.0305786805298426,0.104752163207419,0.0181275983345774,0.203306742133688,0.100966839300074,0.0993543098510759
"hdp.10",0.0307737780255999,0.0529746677308486,0.276886217168072,0.0810230907600438,0.339265886026373,0.169572604203513,0.20816127929542,0.179203283100339,0.98109582645806,0.398124663167388,0.0158054256113391,0.130274592245437,0.108341537730305,0.0167858891887031,0.0869690462565422,0.0452775217890817,0.0218566578744062,0.0515664698243695,0.0651378391387195,0.0544483797891542,0.27284474271695,0.23952679760991,0.17724490549978
