Type,Subtype,Indel_size,Repeat_MH_size,hdp.1,hdp.2,hdp.3,hdp.4,hdp.5,hdp.6,hdp.7,hdp.8,hdp.9,hdp.10,hdp.11,hdp.12,hdp.13,hdp.14,hdp.15
DEL,C,1,0,0.0251148904019816,0.030258361932834,0.0186394180314748,0.0465181542316535,0.00435218153549031,0.011622565462678,0.000490510177324378,0.334082536657828,0.134825535906792,0.0105126307004343,0.0340009495256866,0.00778554696554482,0.0369643868129245,0.00368284791851584,0.0656663519231727
DEL,C,1,1,0.027443061124519,0.00604959138243867,0.0294853820368606,0.0144532113435843,5.22275380275948e-05,0.00240283719137594,0.000598788011835112,0.0975078627202424,0.154501939752819,0.00251125940979598,0.0192925706114137,0.0086041218234235,0.0235842738728883,0.00365873781366511,0.321893254180685
DEL,C,1,2,0.0291638886856345,0.00844834197701197,0.0260176349464887,0.00708849204094543,4.94233594984319e-06,0.00314222017368449,7.63011988278799e-06,0.00241765666004453,0.214727464651884,0.000299969827141415,0.00270738804995951,0.00291122530683113,0.00255936834923131,0.000198526131648935,0.134478739559855
DEL,C,1,3,0.0131237445120122,0.00085273891319571,0.0154456643526543,0.00463289790971328,0.00242321445511085,0.00162444239149129,0.00185216375476904,0.0108647765040623,0.0702844533257035,0.000947429788914794,0.00569031564693306,0.00225500758962496,0.00605644332219532,0.013553407234137,0.0545862121717938
DEL,C,1,4,0.00304780632064187,0.00258495589877536,0.00353335978836549,0.00404627859841351,0.0036639336949805,0.0024462590405041,0.000782489662092612,0.0130121747234957,0.0434054941199468,0.00171509414415537,0.00104488548572954,0.00320528756382618,0.00193197616529883,0.00670378525117848,0.0397704688075809
DEL,C,1,5+,0.00220711749092602,0.00184909423791542,0.00347697447520807,0.00140495469472669,0.0146961301084637,0.00234969065728677,0.00261152555272615,0.000645596010979798,0.0253426463281434,0.00338605020911134,0.000586905114726962,0.000733385532894294,0.000809452679979759,0.0188648045276189,0.0219133847414373
DEL,T,1,0,0.0870140131968529,0.00254732343864828,0.191518029674838,0.0402515254598434,0.00710955141216169,0.00767043410977512,0.0013326180774253,0.105585318509615,0.0282994699988792,0.0198284937423309,0.0284975810708044,0.0158358037378665,0.038670870583508,0.00953066564235964,0.0349464321498407
DEL,T,1,1,0.115604238291474,0.000744212804055678,0.0760734462444076,0.517910642492356,4.73678805601839e-06,0.00365483384123812,9.11625232898226e-06,0.0389807966882693,0.00922536235305364,0.000644077733482237,0.0110006245068496,0.00912753650823028,0.00791062872672425,0.000160890846028284,0.0208266801519109
DEL,T,1,2,0.107276918440084,0.00950501541952367,0.0870219564543652,0.0188033729393176,0.00720238441987385,0.00515044838793881,0.000296662704315512,0.0846631941208306,0.0116996668916737,0.00837438597477415,0.00901232179139353,0.0205935670408283,0.00819112082270569,0.00953254740664067,0.00817103045863951
DEL,T,1,3,0.0893499470156178,0.0214998147073149,0.0729358525867511,0.0550949188996842,0.0182053723628133,0.00633763534334333,0.00200717002065623,0.105477594996318,0.0155551084700157,0.0159789091459185,0.0103701552034989,0.0055579648713909,0.00841884000346996,0.0127817662686461,0.00996507569024997
DEL,T,1,4,0.0522177231070947,0.0168811442397711,0.045290554889626,0.0148499747003144,0.0463494378270845,0.00389901712673715,0.0041588200160951,0.0966793889607687,0.0135093604412798,0.0110305174963741,0.00164303284442291,0.00747221516107829,0.00131329971128858,0.0302584168082008,0.015380308104762
DEL,T,1,5+,0.026555443601535,0.00279591623904906,0.0316355544415586,0.0067850010309266,0.804354601029414,0.0021138266620783,0.000898425286911819,0.00419171433778709,0.00880866811352935,0.0454607221208474,0.00896093656818164,0.00857219263139227,0.013324283776918,0.0128767953648382,0.013553788031597
INS,C,1,0,0.000490912512711708,0.00229624273387085,0.000648543747307132,0.00284676651119625,3.89163023559911e-06,0.000462504078269563,7.09400538513062e-06,0.00019416370872825,0.00257817644895765,0.527129354820449,0.00266447101051453,0.000688886322105498,0.0025857962799325,0.000223106677569923,0.00227626599205328
INS,C,1,1,0.001265405744687,0.00176840010577391,0.00123826711054942,0.00236926408592956,0.000209578469843374,0.00048017651240134,5.62770341067765e-05,0.000213340069732455,0.00127558842802567,0.0149208466696004,0.00218814553870469,0.120901308435883,0.0018843076307096,0.000513015987116501,0.00148644419086449
INS,C,1,2,0.00313771503157924,0.000136892869322323,0.00357891670549958,0.00191808670255702,1.1063988586603e-05,0.000265603438751988,8.4060447363867e-06,0.000384125717975323,0.00209968975749262,0.000672578643882263,0.000949008756472942,0.0661858765196195,0.00228609895183841,0.000164889595125478,0.00110542495017476
INS,C,1,3,0.00051873751343221,9.45984949193834e-05,0.000218188105440775,0.000362454152443201,0.000396449064824259,0.000838746000905042,0.000828047865049452,0.000218769300602754,0.00587442506576391,0.000881465063143215,0.000249985046513334,0.0264384689179399,0.000110950093424203,0.0065651227457199,0.00676442444484391
INS,C,1,4,0.000111931790977836,0.000439336011183913,0.000259210422026789,0.000321006653097304,0.00270373910106695,0.00011088079330943,0.00142841078527983,0.000353089327330937,0.00805912514915134,0.000783245153568441,0.000222899485760268,0.00786623259396901,0.000422176941261672,0.0179954294297819,0.00562163193550495
INS,C,1,5+,0.000175134292614405,0.000296273759045988,0.000364301946779272,0.000994471782464048,0.00848498145940773,0.000784824076652875,0.021289355735805,0.000780019858770743,0.00989869636782766,0.00215697099629882,0.000879830876874747,0.00129354679660018,0.000441796904300341,0.204995990077927,0.00746887518269499
INS,T,1,0,0.00531172945873419,0.00683525763371702,0.00470821918638864,0.0390882309361412,0.00119804565981201,0.00392925734309427,0.00234517810561795,0.0137222558286931,0.0180402306052519,0.0388969218689819,0.00448810188217893,0.00416520231176313,0.00509791720597638,0.0117119832748791,0.0216211386032456
